step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,30.43,10.10,2,21.34,20.16,134.20,16.55,0.1103,1.99,0.00
0,1,18.55,14.91,2,33.92,20.85,138.78,26.30,0.1753,0.75,0.00
0,2,43.98,36.29,4,22.88,9.87,68.42,16.88,0.1126,1.23,0.00
0,3,18.60,23.50,1,20.22,10.56,72.60,16.11,0.1074,1.55,0.00
0,4,31.29,14.65,2,32.17,21.50,143.03,24.95,0.1663,0.53,0.00
0,5,5.09,26.38,0,14.67,16.69,111.51,12.26,0.0818,1.36,0.00
0,6,10.91,43.59,1,29.92,9.12,63.94,23.83,0.1589,1.69,0.00
0,7,8.13,13.44,0,7.31,8.61,60.90,6.11,0.0407,1.97,0.00
0,8,23.64,15.31,2,12.47,25.88,172.04,9.67,0.0645,1.83,0.00
0,9,25.01,40.28,1,29.37,5.97,46.15,23.40,0.1560,1.62,0.00
0,10,31.86,38.75,4,27.84,1.03,23.64,17.44,0.1163,1.80,0.00
0,11,30.41,29.55,3,32.90,19.07,127.04,32.90,0.4557,0.68,0.00
0,12,34.31,14.38,2,29.10,18.45,122.99,22.56,0.1504,1.30,0.00
0,13,33.67,27.89,3,10.23,20.51,136.52,10.23,0.1417,1.10,0.00
0,14,7.59,36.73,0,14.64,9.29,64.91,12.24,0.0816,1.87,0.00
0,15,37.43,42.25,4,16.51,3.69,34.78,12.18,0.0812,1.63,0.00
0,16,42.39,18.79,4,13.60,8.35,59.41,10.04,0.0669,1.55,0.00
0,17,9.15,16.12,0,23.28,10.56,72.60,19.47,0.1298,0.61,0.00
0,18,8.51,21.83,0,21.95,17.92,119.52,18.35,0.1224,1.92,0.00
0,19,34.42,31.66,4,22.01,10.49,72.19,16.24,0.1083,0.78,0.00
0,20,26.31,34.60,1,11.85,5.94,46.01,9.44,0.0629,0.54,0.00
0,21,31.67,23.04,3,29.06,22.26,148.03,29.06,0.4026,1.05,0.00
0,22,18.99,14.61,2,30.25,21.19,141.02,23.46,0.1564,1.03,0.00
0,23,32.37,18.12,2,10.44,20.62,137.26,8.10,0.0540,1.01,0.00
0,24,5.82,28.89,0,27.51,16.41,109.68,23.00,0.1534,1.23,0.00
0,25,9.16,16.73,0,13.23,11.15,76.21,11.07,0.0738,0.76,0.00
0,26,11.22,15.26,0,7.47,9.16,64.17,6.25,0.0416,1.72,0.00
0,27,5.26,26.00,0,14.61,16.96,113.27,12.21,0.0814,1.01,0.00
0,28,7.82,25.56,0,25.46,21.78,144.91,21.29,0.1419,1.33,0.00
0,29,5.98,5.93,0,9.26,5.35,42.94,7.74,0.0516,0.57,0.00
0,30,17.37,35.86,1,6.33,16.16,108.04,5.04,0.0336,1.01,0.00
0,31,32.05,40.10,4,12.06,0.70,22.43,8.90,0.0593,1.90,0.00
0,32,22.56,37.97,1,30.01,9.88,68.48,23.90,0.1594,1.71,0.00
0,33,25.23,25.44,2,23.75,23.27,154.74,18.42,0.1228,0.85,0.00
0,34,37.78,21.56,4,17.13,9.76,67.75,12.64,0.0843,1.66,0.00
0,35,39.36,14.34,4,18.53,4.23,37.34,13.68,0.0912,1.07,0.00
0,36,38.32,17.24,4,20.82,5.62,44.34,15.36,0.1024,1.08,0.00
0,37,43.31,26.79,4,10.97,16.72,111.72,8.09,0.0540,1.86,0.00
0,38,13.59,39.20,1,5.85,11.78,80.12,4.66,0.0310,0.83,0.00
0,39,43.15,22.22,4,25.14,11.82,80.38,18.55,0.1237,1.20,0.00
0,40,17.83,40.83,1,32.48,10.55,72.55,25.88,0.1725,1.11,0.00
0,41,25.24,34.76,1,22.27,7.91,56.86,17.74,0.1183,1.12,0.00
1,0,32.29,9.72,2,21.34,19.17,127.71,13.26,0.0884,1.90,6.08
1,1,19.27,15.09,2,33.92,21.62,143.86,21.07,0.1405,0.74,0.25
1,2,45.21,36.21,4,22.88,9.56,66.52,18.58,0.1239,1.23,6.22
1,3,20.21,23.26,2,20.22,18.35,122.32,12.56,0.0837,1.63,6.13
1,4,31.78,14.77,2,32.17,21.03,139.96,19.98,0.1332,0.50,0.23
1,5,6.48,26.07,0,14.67,18.93,126.11,14.15,0.0943,1.43,6.06
1,6,12.50,43.04,1,29.92,9.50,66.21,24.56,0.1637,1.69,5.95
1,7,10.06,13.10,0,7.31,7.93,57.02,7.05,0.0470,1.96,6.11
1,8,25.26,15.92,2,12.47,27.38,181.93,7.75,0.0516,1.74,0.36
1,9,26.64,40.03,1,29.37,4.32,37.77,24.11,0.1608,1.65,6.13
1,10,33.63,38.53,4,27.84,3.13,32.22,19.19,0.1279,1.78,6.16
1,11,30.99,29.35,3,32.90,20.38,135.64,32.90,0.4557,0.61,5.94
1,12,35.49,14.77,2,29.10,17.30,115.46,18.08,0.1205,1.24,0.32
1,13,34.81,27.55,3,10.23,14.41,96.74,10.23,0.1417,1.19,6.00
1,14,9.34,37.27,1,14.64,10.66,73.22,12.02,0.0801,1.83,0.30
1,15,39.03,41.87,4,16.51,4.65,39.42,13.40,0.0894,1.65,6.05
1,16,43.93,18.85,4,13.60,8.38,59.57,11.04,0.0736,1.55,0.04
1,17,9.71,16.15,0,23.28,10.48,72.08,22.46,0.1497,0.57,0.06
1,18,10.45,22.32,0,21.95,20.21,134.53,21.17,0.1412,2.00,0.24
1,19,35.26,31.38,4,22.01,13.21,89.09,17.87,0.1191,0.88,5.96
1,20,26.79,34.72,1,11.85,5.00,41.16,9.72,0.0648,0.50,0.24
1,21,32.72,22.77,3,29.06,20.68,137.61,29.06,0.4026,1.09,6.03
1,22,20.06,14.88,2,30.25,22.34,148.58,18.79,0.1253,1.10,0.25
1,23,33.47,18.02,2,10.44,18.84,125.55,6.49,0.0433,1.11,6.20
1,24,7.08,28.50,0,27.51,18.46,123.02,26.54,0.1769,1.32,5.98
1,25,9.88,16.69,0,13.23,10.98,75.14,12.77,0.0851,0.72,6.24
1,26,12.87,15.48,0,7.47,8.48,60.17,7.21,0.0480,1.66,0.13
1,27,6.30,26.04,0,14.61,18.61,124.01,14.09,0.0939,1.04,0.04
1,28,9.06,25.14,0,25.46,25.20,167.52,24.56,0.1637,1.31,5.95
1,29,6.50,5.83,2,9.26,15.52,103.93,5.75,0.0384,0.53,6.10
1,30,18.39,36.11,1,6.33,15.61,104.50,5.20,0.0346,1.05,0.25
1,31,33.97,39.80,4,12.06,2.71,30.38,9.79,0.0653,1.95,6.13
