step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,33.63,37.70,5,12.56,7.64,55.32,10.21,0.0681,0.91,0.00
0,1,37.64,9.04,2,6.55,7.96,57.16,6.55,0.0552,1.59,0.00
0,2,17.47,7.05,0,6.92,14.13,94.97,6.92,0.0788,1.90,0.00
0,3,19.62,12.30,0,16.48,13.98,94.01,16.48,0.1876,1.65,0.00
0,4,5.62,27.45,3,10.52,-5.77,6.78,6.78,0.1443,1.52,0.00
0,5,22.79,33.74,6,19.56,4.65,39.40,14.97,0.0998,0.59,0.00
0,6,26.94,7.88,1,20.04,12.07,81.93,20.04,0.3531,0.60,0.00
0,7,29.45,22.07,4,22.07,3.82,35.42,22.07,0.3754,1.48,0.00
0,8,7.31,39.56,6,11.16,7.24,53.08,8.54,0.0569,1.74,0.00
0,9,14.52,39.67,6,34.56,14.70,98.63,26.45,0.1763,1.77,0.00
0,10,24.69,22.41,4,10.96,11.70,79.63,10.96,0.1864,1.01,0.00
0,11,42.03,37.94,5,9.10,7.57,54.96,7.40,0.0493,1.47,0.00
0,12,15.02,39.54,6,8.43,15.03,100.74,6.45,0.0430,1.70,0.00
0,13,24.46,43.94,6,19.33,4.54,38.86,14.80,0.0987,0.68,0.00
0,14,42.46,25.67,5,29.49,9.38,65.50,23.97,0.1598,0.81,0.00
0,15,6.07,35.28,6,25.40,5.17,42.03,19.44,0.1296,0.68,0.00
0,16,41.17,24.87,5,28.93,10.50,72.22,23.52,0.1568,0.78,0.00
0,17,31.54,31.32,5,19.25,9.91,68.65,15.65,0.1043,1.43,0.00
0,18,38.88,43.21,5,32.17,6.34,48.15,26.15,0.1743,1.54,0.00
0,19,7.13,13.39,0,18.39,14.01,94.18,18.39,0.2094,1.24,0.00
0,20,23.03,39.39,6,10.65,6.56,49.34,8.15,0.0544,0.66,0.00
0,21,23.43,36.80,6,9.59,5.86,45.57,7.34,0.0489,1.67,0.00
0,22,32.10,14.13,2,33.95,12.15,82.40,33.95,0.2861,1.74,0.00
0,23,32.64,5.94,2,21.30,4.20,37.20,21.30,0.1795,0.59,0.00
0,24,18.96,41.95,6,13.52,9.23,64.59,10.35,0.0690,0.94,0.00
0,25,32.39,17.80,2,5.76,5.52,43.83,5.76,0.0486,1.48,0.00
0,26,20.94,13.68,1,8.29,13.29,89.59,8.29,0.1461,0.75,0.00
0,27,15.78,26.20,3,17.82,14.89,99.82,17.82,0.3793,1.23,0.00
0,28,16.85,5.25,0,26.32,13.25,89.35,26.32,0.2997,1.76,0.00
0,29,31.98,38.29,5,28.22,6.91,51.26,22.94,0.1529,1.64,0.00
0,30,26.74,25.43,4,25.76,21.05,140.09,25.76,0.4382,1.02,0.00
0,31,31.25,29.43,5,8.76,10.88,74.53,7.12,0.0475,1.22,0.00
0,32,43.56,6.01,2,10.40,3.15,32.30,10.40,0.0876,1.93,0.00
0,33,43.19,36.79,5,16.05,7.65,55.38,13.05,0.0870,0.99,0.00
0,34,17.27,42.13,6,11.76,10.11,69.87,9.00,0.0600,1.04,0.00
0,35,35.75,5.13,2,34.94,4.68,39.56,34.94,0.2944,1.50,0.00
0,36,23.31,8.05,1,28.43,11.89,80.82,28.43,0.5008,0.58,0.00
0,37,39.08,15.57,2,5.77,8.79,61.98,5.77,0.0487,1.08,0.00
0,38,16.92,37.93,6,6.26,17.33,115.65,4.79,0.0319,1.09,0.00
0,39,29.29,41.05,6,25.77,1.89,26.98,19.72,0.1315,1.44,0.00
0,40,10.64,26.66,3,29.48,0.69,22.39,22.39,0.4764,1.15,0.00
0,41,7.03,5.56,0,19.72,12.52,84.78,19.72,0.2245,1.35,0.00
1,0,34.51,37.83,4,12.56,3.18,32.47,10.09,0.0673,0.89,0.15
1,1,39.19,9.13,2,6.55,7.02,51.86,6.55,0.1259,1.55,0.06
1,2,19.39,7.45,0,6.92,12.47,84.41,6.92,0.0886,1.96,0.21
1,3,21.24,11.80,1,16.48,13.14,88.67,16.48,0.1178,1.69,5.98
1,4,7.15,27.88,0,10.52,-2.12,13.81,6.78,0.0868,1.59,0.28
1,5,23.38,33.97,4,19.56,6.68,50.02,15.72,0.1048,0.63,0.38
1,6,27.44,7.80,1,20.04,11.80,80.27,20.04,0.1433,0.50,6.11
1,7,30.84,21.87,4,22.07,1.81,26.65,17.73,0.1182,1.40,6.14
1,8,9.01,39.24,6,11.16,9.28,64.86,11.16,0.0791,1.74,6.10
1,9,16.18,40.29,6,34.56,13.20,89.07,34.56,0.2450,1.77,0.36
1,10,25.60,22.26,4,10.96,10.52,72.36,8.80,0.0587,0.92,6.12
1,11,43.53,38.05,5,9.10,7.24,53.07,9.10,0.0815,1.51,0.07
1,12,16.66,39.48,6,8.43,14.34,96.31,8.43,0.0597,1.64,6.24
1,13,25.10,44.02,6,19.33,4.16,37.00,19.33,0.1371,0.65,0.13
1,14,43.23,25.91,5,29.49,8.69,61.40,29.49,0.2643,0.81,0.30
1,15,6.83,35.22,6,25.40,6.02,46.45,25.40,0.1801,0.77,6.20
1,16,42.01,24.67,5,28.93,9.19,64.35,28.93,0.2593,0.86,6.06
1,17,33.03,31.62,5,19.25,11.31,77.22,19.25,0.1725,1.52,0.20
1,18,40.36,42.61,4,32.17,1.52,25.50,25.85,0.1723,1.59,5.90
1,19,8.31,13.06,0,18.39,15.59,104.36,18.39,0.2354,1.23,6.01
1,20,23.75,39.21,6,10.65,5.82,45.40,10.65,0.0755,0.74,6.05
1,21,25.02,37.23,4,9.59,4.94,40.86,7.71,0.0514,1.65,0.26
1,22,33.88,13.67,2,33.95,20.37,135.60,33.95,0.6524,1.83,6.03
1,23,33.16,6.11,1,21.30,7.89,56.77,21.30,0.1523,0.54,0.33
1,24,19.93,42.03,6,13.52,8.44,59.92,13.52,0.0958,0.97,0.08
1,25,33.81,18.10,2,5.76,6.57,49.39,5.76,0.1107,1.45,0.21
1,26,21.62,13.61,1,8.29,15.65,104.75,8.29,0.0593,0.68,6.18
1,27,17.02,26.30,3,17.82,8.29,59.06,17.82,0.4433,1.24,0.08
1,28,18.56,5.81,0,26.32,12.50,84.65,26.32,0.3369,1.80,0.32
1,29,33.62,38.55,4,28.22,3.31,33.04,22.68,0.1512,1.66,0.16
1,30,27.70,25.50,4,25.76,15.75,105.40,20.70,0.1380,0.96,0.07
1,31,32.56,29.52,5,8.76,13.32,89.79,8.76,0.0785,1.31,0.07
1,32,45.46,6.29,1,10.40,3.96,36.07,10.40,0.0744,1.92,0.15
1,33,44.20,36.74,5,16.05,7.39,53.94,16.05,0.1439,1.02,6.23
1,34,18.35,41.84,6,11.76,9.77,67.79,11.76,0.0834,1.12,6.02
1,35,37.34,5.30,1,34.94,6.04,46.55,34.94,0.2498,1.59,0.10
1,36,23.93,7.83,1,28.43,11.97,81.27,28.43,0.2032,0.66,5.95
1,37,40.04,15.87,2,5.77,6.21,47.46,5.77,0.1110,1.00,0.30
1,38,18.06,37.94,6,6.26,14.92,100.02,6.26,0.0444,1.14,0.01
1,39,30.64,41.31,4,25.77,3.27,32.84,20.71,0.1381,1.38,0.19
1,40,11.78,27.05,3,29.48,2.74,30.53,22.39,0.5567,1.20,0.33
1,41,8.41,5.82,0,19.72,13.23,89.22,19.72,0.2524,1.40,0.18
2,0,35.46,37.83,4,12.56,2.91,31.26,11.93,0.0795,0.95,6.28
2,1,40.74,9.34,2,6.55,5.92,45.90,6.55,0.1259,1.56,0.14
2,2,21.28,7.64,1,6.92,10.06,69.57,6.92,0.0472,1.90,0.10
2,3,22.74,11.24,1,16.48,15.61,104.46,16.48,0.1123,1.61,5.92
2,4,8.68,27.89,6,10.52,-2.48,12.92,10.41,0.0694,1.53,0.01
2,5,23.91,34.42,4,19.56,6.51,49.08,18.58,0.1239,0.70,0.70
2,6,27.87,7.56,1,20.04,11.41,77.80,20.04,0.1365,0.50,5.78
2,7,32.04,21.35,5,22.07,7.03,51.93,22.07,0.1651,1.31,5.87
2,8,10.65,38.97,6,11.16,11.68,79.49,11.04,0.0736,1.66,6.12
2,9,17.77,41.16,6,34.56,10.92,74.77,34.19,0.2280,1.81,0.50
2,10,26.43,22.01,4,10.96,8.10,57.99,10.41,0.0694,0.86,5.99
2,11,45.10,38.05,5,9.10,6.89,51.13,9.10,0.0681,1.57,0.00
2,12,18.19,38.91,6,8.43,13.34,89.93,8.34,0.0556,1.63,5.93
2,13,25.80,44.15,6,19.33,3.75,35.07,19.13,0.1275,0.71,0.19
2,14,44.04,25.96,5,29.49,7.98,57.29,29.49,0.2207,0.81,0.07
2,15,7.57,35.00,6,25.40,6.85,50.94,25.13,0.1676,0.77,5.99
2,16,42.78,24.59,5,28.93,8.26,58.91,28.93,0.2165,0.78,6.18
2,17,34.35,32.28,5,19.25,11.51,78.42,19.25,0.1440,1.48,0.46
2,18,41.81,41.82,4,32.17,1.32,24.72,24.22,0.1615,1.65,5.78
2,19,9.55,12.81,0,18.39,17.50,116.77,18.39,0.2854,1.26,6.09
2,20,24.52,39.11,6,10.65,5.08,41.53,10.54,0.0703,0.78,6.14
2,21,26.58,37.69,4,9.59,4.83,40.29,9.11,0.0607,1.62,0.29
2,22,35.65,13.00,2,33.95,18.94,126.22,33.95,0.6524,1.90,5.92
2,23,33.76,6.24,1,21.30,7.60,55.10,21.30,0.1451,0.61,0.21
2,24,20.94,41.75,6,13.52,7.79,56.21,13.38,0.0892,1.05,6.01
2,25,35.13,18.73,2,5.76,3.79,35.24,5.76,0.1107,1.46,0.45
2,26,22.24,13.59,1,8.29,17.96,119.81,8.29,0.0565,0.62,6.26
2,27,18.13,26.02,3,17.82,4.33,37.85,17.82,0.3768,1.15,6.04
2,28,20.19,6.59,0,26.32,11.33,77.32,26.32,0.4085,1.81,0.45
