step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,33.73,18.94,3,29.54,12.56,84.98,29.54,0.2636,1.95,0.00
0,1,35.70,21.04,3,14.74,12.23,82.93,14.74,0.1315,1.69,0.00
0,2,30.29,36.07,4,26.99,6.03,46.46,16.02,0.1068,1.00,0.00
0,3,26.36,6.76,2,34.74,16.36,109.33,21.33,0.1422,0.54,0.00
0,4,17.59,32.21,1,21.44,12.38,83.88,21.44,0.3631,1.90,0.00
0,5,43.84,35.81,4,30.96,15.53,103.99,18.38,0.1226,1.05,0.00
0,6,19.67,6.87,2,24.60,16.29,108.92,15.11,0.1007,1.26,0.00
0,7,28.07,11.51,2,22.40,18.05,120.35,13.75,0.0917,1.83,0.00
0,8,9.69,40.50,0,27.28,11.32,77.27,19.17,0.1278,1.05,0.00
0,9,36.55,31.18,4,25.13,22.32,148.44,14.92,0.0995,1.20,0.00
0,10,34.38,6.98,3,20.57,2.82,30.87,20.57,0.1835,1.66,0.00
0,11,22.21,14.95,2,34.92,20.87,138.90,21.44,0.1429,0.64,0.00
0,12,37.69,6.69,3,7.35,3.02,31.74,7.35,0.0656,1.45,0.00
0,13,5.04,9.42,0,14.25,9.20,64.38,10.02,0.0668,0.69,0.00
0,14,11.71,19.55,0,19.36,15.25,102.17,13.61,0.0907,0.75,0.00
0,15,21.31,9.74,2,10.28,17.52,116.94,6.31,0.0421,1.68,0.00
0,16,29.03,16.36,2,24.32,20.84,138.67,14.93,0.0995,0.78,0.00
0,17,41.94,35.63,4,12.54,16.17,108.12,7.45,0.0497,0.83,0.00
0,18,28.47,21.12,2,18.14,26.51,176.19,11.14,0.0743,1.68,0.00
0,19,7.12,39.85,0,6.18,12.15,82.44,4.34,0.0290,0.60,0.00
0,20,31.51,19.88,3,26.12,15.14,101.43,26.12,0.2331,0.59,0.00
0,21,9.40,25.04,0,5.27,27.46,182.49,3.71,0.0247,0.82,0.00
0,22,23.78,26.76,2,19.55,16.74,111.80,12.00,0.0800,1.60,0.00
0,23,44.96,10.43,4,31.40,8.61,60.94,18.64,0.1243,0.57,0.00
0,24,43.98,37.72,4,15.53,13.91,93.55,9.22,0.0615,1.31,0.00
0,25,20.29,28.93,1,24.16,19.52,129.99,24.16,0.4093,1.91,0.00
0,26,11.27,13.52,0,24.31,9.80,67.97,17.09,0.1139,1.63,0.00
0,27,10.56,9.41,0,29.86,7.94,57.03,20.99,0.1399,1.32,0.00
0,28,5.62,17.37,0,10.87,13.79,92.78,7.64,0.0509,0.82,0.00
0,29,36.70,44.28,4,30.51,8.07,57.80,18.11,0.1208,1.02,0.00
0,30,43.67,43.67,4,5.01,10.21,70.48,2.98,0.0198,0.95,0.00
0,31,14.02,23.77,0,7.57,18.84,125.52,5.32,0.0355,1.45,0.00
0,32,40.43,20.60,4,21.88,15.13,101.42,12.99,0.0866,1.81,0.00
0,33,9.50,10.99,0,22.97,9.01,63.29,16.15,0.1077,0.90,0.00
0,34,7.70,42.17,0,15.81,10.82,74.17,11.11,0.0741,0.62,0.00
0,35,22.00,30.41,1,13.44,11.11,75.96,13.44,0.2276,1.44,0.00
0,36,17.50,12.60,2,30.23,16.92,112.99,18.56,0.1238,1.91,0.00
0,37,37.65,26.45,4,10.43,31.89,211.87,6.19,0.0413,1.16,0.00
0,38,30.62,12.16,2,25.11,16.87,112.70,15.42,0.1028,0.71,0.00
0,39,43.38,35.79,4,34.78,15.68,104.96,20.65,0.1377,1.26,0.00
0,40,14.82,18.69,0,7.01,11.24,76.74,4.93,0.0329,1.20,0.00
0,41,29.03,29.59,3,13.75,9.20,64.37,13.75,0.1227,0.68,0.00
0,42,42.02,35.39,4,7.47,16.43,109.84,4.43,0.0296,1.53,0.00
0,43,10.60,29.04,0,22.65,29.29,194.60,15.92,0.1061,1.75,0.00
1,0,35.66,19.39,3,29.54,11.15,76.19,29.54,0.3374,1.98,0.23
1,1,37.42,21.06,4,14.74,13.35,89.97,8.05,0.0536,1.73,0.01
1,2,31.28,35.86,4,26.99,7.50,54.55,14.74,0.0982,1.01,6.08
1,3,26.89,6.72,2,34.74,16.25,108.67,21.12,0.1408,0.54,6.21
1,4,19.54,32.51,1,21.44,11.42,77.87,21.44,0.3631,1.97,0.15
1,5,44.76,36.05,4,30.96,15.04,100.79,16.91,0.1127,0.95,0.26
1,6,20.98,7.04,2,24.60,16.52,110.41,14.96,0.0997,1.32,0.13
1,7,29.80,10.99,2,22.40,16.93,113.06,13.62,0.0908,1.81,5.99
1,8,10.75,40.78,0,27.28,10.85,74.38,19.17,0.1278,1.10,0.25
1,9,37.66,31.13,4,25.13,24.74,164.49,13.72,0.0915,1.11,6.24
1,10,35.97,7.19,2,20.57,13.19,88.99,12.50,0.0834,1.61,0.13
1,11,22.86,14.96,2,34.92,21.27,141.54,21.23,0.1415,0.64,0.01
1,12,39.08,7.15,4,7.35,6.13,47.03,4.01,0.0267,1.47,0.32
1,13,5.81,9.37,0,14.25,9.07,63.64,10.02,0.0668,0.77,6.21
1,14,12.47,19.68,0,19.36,14.83,99.46,13.61,0.0907,0.77,0.17
1,15,23.02,9.82,2,10.28,17.82,118.88,6.25,0.0417,1.71,0.05
1,16,29.78,16.40,2,24.32,19.85,132.16,14.79,0.0986,0.76,0.05
1,17,42.86,35.60,4,12.54,16.02,107.14,6.85,0.0457,0.92,6.24
1,18,30.05,21.00,3,18.14,16.75,111.87,18.14,0.2072,1.59,6.21
1,19,7.78,39.68,0,6.18,12.19,82.68,4.34,0.0290,0.68,6.02
1,20,32.12,19.89,3,26.12,15.23,102.05,26.12,0.2983,0.61,0.02
1,21,10.20,25.31,0,5.27,30.54,202.91,3.71,0.0247,0.84,0.32
1,22,25.36,26.49,2,19.55,20.40,135.82,11.88,0.0792,1.60,6.11
1,23,45.51,10.63,4,31.40,8.76,61.81,17.14,0.1143,0.58,0.36
1,24,45.24,37.83,4,15.53,13.62,91.69,8.48,0.0565,1.26,0.09
1,25,22.10,28.89,1,24.16,12.62,85.38,24.16,0.4093,1.81,6.26
1,26,12.91,13.84,0,24.31,9.15,64.12,17.09,0.1139,1.67,0.20
1,27,11.79,9.34,0,29.86,7.45,54.25,20.99,0.1399,1.23,6.22
1,28,6.48,17.62,0,10.87,14.08,94.64,7.64,0.0509,0.90,0.28
1,29,37.74,44.33,4,30.51,8.47,60.11,16.66,0.1110,1.04,0.06
1,30,44.55,43.47,4,5.01,10.38,71.49,2.74,0.0183,0.91,6.06
1,31,15.45,23.65,0,7.57,13.78,92.74,5.32,0.0355,1.43,6.20
1,32,42.19,19.90,4,21.88,14.54,97.59,11.95,0.0796,1.89,5.90
1,33,10.41,11.01,0,22.97,8.72,61.58,16.15,0.1077,0.90,0.02
1,34,8.36,42.38,0,15.81,10.61,72.87,11.11,0.0741,0.70,0.30
1,35,23.42,30.43,1,13.44,7.46,54.34,13.44,0.2276,1.42,0.02
1,36,19.45,12.23,2,30.23,17.83,118.93,18.38,0.1225,1.98,6.10
1,37,38.85,26.27,4,10.43,32.44,215.52,5.70,0.0380,1.21,6.14
1,38,31.33,12.18,2,25.11,16.37,109.42,15.26,0.1018,0.71,0.02
1,39,44.68,35.83,4,34.78,15.24,102.12,18.99,0.1266,1.30,0.02
1,40,16.06,19.04,0,7.01,9.95,68.86,4.93,0.0329,1.28,0.28
1,41,29.59,29.38,3,13.75,10.28,70.87,13.75,0.1570,0.60,5.91
1,42,43.47,34.89,4,7.47,16.53,110.46,4.08,0.0272,1.54,5.95
1,43,12.36,28.83,0,22.65,29.09,193.28,15.92,0.1061,1.77,6.16
