step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,16.92,41.04,2,29.72,6.08,46.74,12.91,0.0860,1.79,0.00
0,1,42.55,17.92,6,32.77,11.06,75.64,25.89,0.1726,1.43,0.00
0,2,30.96,44.20,6,34.24,8.75,61.74,27.05,0.1804,0.55,0.00
0,3,22.57,38.31,2,7.04,6.22,47.52,3.06,0.0204,1.58,0.00
0,4,20.45,21.50,3,22.82,4.67,39.52,22.82,0.2488,0.82,0.00
0,5,12.66,29.93,0,13.08,5.13,41.79,13.08,0.2961,1.48,0.00
0,6,5.40,14.21,0,24.33,4.63,39.32,24.33,0.5506,0.92,0.00
0,7,17.77,10.08,1,28.52,10.78,73.95,28.52,0.3410,0.95,0.00
0,8,27.39,27.22,4,9.45,11.09,75.87,9.45,0.4950,1.79,0.00
0,9,42.39,39.00,6,6.83,17.11,114.22,5.40,0.0360,0.66,0.00
0,10,34.65,41.63,6,30.13,11.84,80.49,23.81,0.1587,0.69,0.00
0,11,13.82,7.66,1,14.31,11.26,76.87,14.31,0.1712,1.47,0.00
0,12,35.96,19.71,5,10.08,9.39,65.54,10.08,0.2642,0.98,0.00
0,13,21.56,28.43,2,32.13,21.29,141.68,13.95,0.0930,1.97,0.00
0,14,21.67,43.36,2,21.59,3.67,34.71,9.38,0.0625,0.51,0.00
0,15,11.05,32.74,2,25.61,6.31,48.00,11.12,0.0741,0.91,0.00
0,16,25.53,21.15,3,7.35,24.18,160.76,7.35,0.0802,1.24,0.00
0,17,25.27,40.74,2,31.32,2.60,29.91,12.99,0.0866,0.58,0.00
0,18,36.84,32.87,6,28.89,21.86,145.43,22.83,0.1522,1.48,0.00
0,19,13.79,15.27,1,24.39,17.74,118.34,24.39,0.2916,1.95,0.00
0,20,21.84,32.93,2,11.67,15.06,100.93,5.07,0.0338,1.99,0.00
0,21,43.12,35.60,6,5.69,20.90,139.07,4.50,0.0300,1.45,0.00
0,22,15.60,42.31,2,21.02,5.35,42.95,9.13,0.0608,1.84,0.00
0,23,13.79,32.39,2,30.57,9.38,65.49,13.28,0.0885,1.87,0.00
0,24,23.23,33.65,2,8.72,10.59,72.80,3.79,0.0252,0.80,0.00
0,25,20.33,11.98,3,15.28,1.92,27.09,15.28,0.1666,0.72,0.00
0,26,41.02,25.32,6,10.19,23.56,156.65,8.06,0.0537,1.49,0.00
0,27,24.72,29.03,2,7.31,7.96,57.18,3.18,0.0212,1.75,0.00
0,28,22.77,18.23,3,18.31,14.49,97.31,18.31,0.1996,1.87,0.00
0,29,27.87,35.53,2,5.90,0.38,21.29,2.56,0.0171,1.36,0.00
0,30,28.16,22.25,4,9.64,12.09,82.03,9.64,0.5050,1.68,0.00
0,31,16.85,24.38,1,5.63,21.49,142.97,5.63,0.0673,1.92,0.00
0,32,26.46,35.81,2,33.21,2.76,30.60,13.29,0.0886,1.83,0.00
0,33,19.36,43.68,2,16.73,4.26,37.51,7.27,0.0484,1.35,0.00
0,34,15.05,21.11,1,10.78,47.54,315.84,10.78,0.1289,0.70,0.00
0,35,33.80,35.60,5,8.03,6.74,50.31,8.03,0.2104,1.07,0.00
0,36,28.34,19.69,3,20.93,10.76,73.80,20.93,0.2281,0.74,0.00
0,37,19.42,26.91,2,21.73,15.40,103.13,9.44,0.0629,0.73,0.00
0,38,30.08,44.92,2,10.59,-1.08,16.62,4.60,0.0307,1.34,0.00
0,39,21.72,39.16,2,34.59,6.15,47.15,15.02,0.1001,1.95,0.00
0,40,39.18,7.17,3,32.47,-5.59,7.04,7.04,0.0767,1.22,0.00
0,41,11.57,23.36,0,6.77,17.41,116.19,6.77,0.1532,1.78,0.00
0,42,40.73,28.97,6,26.23,45.37,301.41,20.73,0.1382,1.40,0.00
0,43,36.66,21.31,5,9.29,11.96,81.22,9.29,0.2436,1.85,0.00
0,44,35.28,33.04,6,14.85,18.04,120.28,11.74,0.0782,1.96,0.00
0,45,31.71,39.35,5,10.75,2.28,28.55,10.75,0.2818,1.61,0.00
1,0,18.63,40.33,1,29.72,4.60,39.17,15.89,0.1059,1.85,5.89
1,1,44.04,18.00,6,32.77,11.66,79.35,15.75,0.1050,1.49,0.05
