step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,27.80,33.52,1,21.69,11.23,76.71,21.69,0.1595,0.88,0.00
0,1,27.96,41.04,1,17.71,8.21,58.58,17.71,0.1302,1.32,0.00
0,2,35.73,14.36,2,8.56,-1.25,16.15,8.56,1.0000,1.01,0.00
0,3,6.78,21.21,0,18.47,9.18,64.27,18.47,0.3749,1.35,0.00
0,4,42.55,40.70,5,14.72,14.74,98.85,14.72,0.1106,1.96,0.00
0,5,41.57,31.35,5,22.49,20.54,136.72,22.49,0.1689,1.43,0.00
0,6,44.68,9.06,4,13.37,13.49,90.91,13.37,1.0000,1.21,0.00
0,7,16.31,40.83,1,21.52,12.67,85.70,21.52,0.1582,1.99,0.00
0,8,15.75,23.47,1,9.27,11.91,80.90,9.27,0.0681,1.09,0.00
0,9,13.61,26.50,1,15.70,14.06,94.54,15.70,0.1154,1.36,0.00
0,10,38.79,28.11,5,21.47,30.33,201.55,21.47,0.1612,0.73,0.00
0,11,44.12,23.71,5,5.44,15.98,106.91,5.44,0.0408,1.11,0.00
0,12,44.51,42.34,5,23.40,14.08,94.68,23.40,0.1757,1.60,0.00
0,13,5.84,16.39,0,14.44,11.28,77.03,14.44,0.2932,0.62,0.00
0,14,32.05,35.99,5,13.59,14.21,95.49,13.59,0.1021,0.95,0.00
0,15,43.20,32.34,5,10.99,18.59,123.94,10.99,0.0825,0.91,0.00
0,16,34.84,29.69,5,21.06,23.38,155.48,21.06,0.1581,1.13,0.00
0,17,23.67,27.45,1,13.58,21.83,145.21,13.58,0.0999,1.47,0.00
0,18,15.53,16.61,0,5.60,17.63,117.60,5.60,0.1136,0.88,0.00
0,19,31.85,19.73,3,30.59,29.04,192.99,30.59,1.0000,1.08,0.00
0,20,21.08,26.51,1,17.03,22.37,148.81,17.03,0.1252,1.22,0.00
0,21,6.15,22.36,0,10.76,8.47,60.13,10.76,0.2183,1.22,0.00
0,22,11.76,29.68,1,10.39,14.10,94.77,10.39,0.0764,0.56,0.00
0,23,30.60,42.11,1,9.11,5.92,45.90,9.11,0.0670,1.68,0.00
1,0,28.65,33.74,5,21.69,11.14,76.18,17.10,0.1140,0.87,0.26
1,1,29.23,40.85,5,17.71,11.46,78.15,13.96,0.0931,1.28,6.14
1,2,36.76,14.21,5,8.56,2.36,28.90,6.75,0.0450,1.04,6.14
1,3,8.12,20.96,0,18.47,9.54,66.45,18.47,0.3749,1.37,6.10
1,4,44.50,40.61,5,14.72,14.60,97.96,11.61,0.0774,1.95,6.24
1,5,42.94,31.31,5,22.49,19.36,128.96,17.73,0.1182,1.37,6.26
1,6,45.79,8.84,4,13.37,13.00,87.77,13.37,1.0000,1.13,6.08
1,7,18.28,40.62,1,21.52,13.00,87.78,21.52,0.2460,1.98,6.18
