step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,6.92,8.76,3,6.62,4.10,36.71,6.62,0.0619,0.79,0.00
0,1,39.41,11.69,1,31.52,13.00,87.81,22.96,0.1531,0.56,0.00
0,2,37.88,38.42,4,19.99,-3.54,10.56,7.53,0.0502,1.87,0.00
0,3,27.07,31.60,4,32.58,10.60,72.82,23.23,0.1549,1.25,0.00
0,4,16.23,32.57,0,11.73,23.93,159.14,9.99,0.0666,0.71,0.00
0,5,42.87,14.28,1,20.23,23.70,157.59,14.73,0.0982,1.13,0.00
0,6,5.25,16.55,0,5.27,0.35,21.20,4.49,0.0299,1.47,0.00
0,7,10.89,33.24,0,7.42,14.70,98.62,6.32,0.0421,1.38,0.00
0,8,24.97,23.25,4,22.15,9.57,66.61,15.79,0.1053,0.72,0.00
0,9,10.03,23.74,0,25.08,6.18,47.28,21.36,0.1424,1.81,0.00
0,10,19.87,36.34,2,30.13,26.27,174.59,30.13,0.2269,0.67,0.00
0,11,28.92,35.00,4,10.14,3.66,34.65,7.23,0.0482,0.92,0.00
0,12,30.28,18.33,5,25.28,20.43,136.02,25.28,0.3163,1.25,0.00
0,13,26.91,42.10,2,33.44,10.53,72.39,33.44,0.2519,0.72,0.00
0,14,9.07,14.41,4,11.24,-2.07,13.94,8.02,0.0535,0.62,0.00
0,15,17.23,36.77,0,31.53,24.75,164.55,26.86,0.1791,1.01,0.00
0,16,41.44,22.71,1,27.25,20.59,137.06,19.84,0.1323,1.38,0.00
0,17,29.59,21.28,5,33.68,11.82,80.38,33.68,0.4214,0.52,0.00
0,18,23.10,28.75,4,30.11,16.84,112.50,21.47,0.1432,1.97,0.00
0,19,17.30,15.94,3,28.56,3.88,35.69,28.56,0.2672,1.24,0.00
0,20,34.27,37.06,4,9.20,-0.85,17.33,6.56,0.0437,0.80,0.00
0,21,24.78,43.05,2,5.90,11.54,78.63,5.90,0.0445,1.09,0.00
0,22,26.50,36.95,2,11.65,13.56,91.34,11.65,0.0877,0.99,0.00
0,23,28.47,8.40,3,22.80,44.19,293.60,22.80,0.2134,1.07,0.00
0,24,39.36,12.27,1,22.37,13.73,92.40,16.29,0.1086,1.38,0.00
0,25,6.55,36.79,0,27.99,11.44,78.00,23.84,0.1589,0.56,0.00
0,26,39.34,34.63,4,7.83,-5.44,7.26,5.18,0.0345,0.60,0.00
0,27,44.33,33.92,1,16.42,7.78,56.12,11.95,0.0797,1.42,0.00
0,28,13.38,16.63,4,18.08,-0.82,17.40,12.41,0.0827,0.99,0.00
0,29,25.50,36.28,2,34.12,15.96,106.73,34.12,0.2570,1.70,0.00
0,30,13.65,24.22,0,8.74,7.60,55.12,7.44,0.0496,1.88,0.00
0,31,24.73,30.77,4,7.51,13.14,88.68,5.36,0.0357,1.31,0.00
0,32,7.52,14.75,4,22.47,-2.07,13.93,9.94,0.0662,1.53,0.00
0,33,7.01,18.72,0,11.23,1.67,26.06,9.57,0.0638,0.53,0.00
0,34,9.28,35.44,0,10.01,13.54,91.19,8.52,0.0568,1.51,0.00
0,35,36.60,27.24,1,34.79,5.84,45.50,25.34,0.1689,0.70,0.00
0,36,23.91,5.00,3,14.21,21.53,143.27,14.21,0.1330,0.65,0.00
0,37,28.25,24.98,4,12.05,9.58,66.69,8.59,0.0573,0.64,0.00
0,38,41.49,18.67,1,19.00,38.16,253.54,13.83,0.0922,1.75,0.00
0,39,43.29,21.71,1,6.98,25.22,167.66,5.08,0.0339,1.69,0.00
0,40,34.22,36.29,4,33.85,-0.65,17.93,12.79,0.0852,0.91,0.00
0,41,12.92,24.48,0,5.51,7.76,56.01,4.69,0.0313,0.95,0.00
0,42,24.27,20.21,4,8.28,3.23,32.66,5.90,0.0393,1.70,0.00
0,43,20.38,6.04,3,34.68,15.64,104.71,34.68,0.3245,1.44,0.00
0,44,12.25,25.69,0,31.60,9.02,63.33,26.91,0.1794,0.71,0.00
0,45,43.77,39.37,1,27.41,5.01,41.21,19.96,0.1331,1.64,0.00
0,46,37.39,42.39,2,17.54,2.67,30.21,17.54,0.1321,1.04,0.00
0,47,36.10,17.29,5,20.96,20.57,136.89,20.96,0.2623,1.60,0.00
1,0,7.66,8.51,3,6.62,4.49,38.60,6.29,0.0419,0.78,5.95
1,1,39.91,11.81,1,31.52,14.06,94.51,20.19,0.1346,0.52,0.22
1,2,39.68,38.17,0,19.99,4.38,38.06,4.44,0.0296,1.81,6.14
1,3,28.28,31.44,4,32.58,9.68,67.26,32.58,0.3121,1.22,6.15
1,4,16.97,32.53,0,11.73,26.21,174.18,4.93,0.0329,0.74,6.23
1,5,43.90,14.48,1,20.23,24.42,162.37,12.96,0.0864,1.05,0.19
1,6,6.80,16.54,0,5.27,0.16,20.54,2.22,0.0148,1.55,6.27
1,7,12.17,32.87,0,7.42,16.16,108.02,3.12,0.0208,1.34,6.00
1,8,25.61,23.25,4,22.15,9.24,64.61,22.15,0.2121,0.64,6.28
1,9,11.77,24.01,0,25.08,6.89,51.16,10.54,0.0703,1.76,0.15
1,10,20.57,36.14,0,30.13,30.06,199.76,12.67,0.0845,0.73,6.00
1,11,29.85,35.21,0,10.14,11.05,75.61,4.26,0.0284,0.96,0.22
1,12,31.54,18.35,5,25.28,24.62,163.69,25.28,0.4288,1.25,0.02
1,13,27.59,42.26,0,33.44,12.70,85.88,14.06,0.0937,0.70,0.24
1,14,9.76,14.31,3,11.24,1.94,27.16,10.69,0.0713,0.69,6.14
1,15,18.16,37.04,0,31.53,25.68,170.71,13.26,0.0884,0.96,0.29
1,16,42.71,22.48,1,27.25,22.55,149.99,17.45,0.1164,1.29,6.10
1,17,30.19,21.34,5,33.68,12.65,85.56,33.68,0.5712,0.60,0.11
1,18,24.99,29.38,4,30.11,24.13,160.42,30.11,0.2884,2.00,0.32
1,19,18.52,15.68,3,28.56,5.04,41.34,27.16,0.1811,1.26,6.07
1,20,34.98,37.27,0,9.20,6.98,51.64,3.87,0.0258,0.74,0.28
1,21,25.83,43.05,0,5.90,13.56,91.35,2.48,0.0166,1.05,6.28
1,22,27.48,36.85,0,11.65,14.52,97.48,4.90,0.0327,0.98,6.18
1,23,29.54,8.20,3,22.80,50.03,332.42,21.68,0.1446,1.08,6.10
1,24,40.69,12.15,1,22.37,15.89,106.27,14.33,0.0955,1.33,6.19
1,25,7.09,36.74,0,27.99,11.82,80.37,11.77,0.0785,0.54,6.19
1,26,40.00,34.39,1,7.83,4.73,39.80,4.65,0.0310,0.70,5.92
1,27,45.58,34.40,1,16.42,8.03,57.56,10.51,0.0701,1.34,0.36
1,28,14.36,16.32,3,18.08,1.91,27.04,16.55,0.1103,1.04,5.97
1,29,27.10,36.45,0,34.12,15.09,101.15,14.35,0.0957,1.61,0.11
1,30,15.41,24.93,0,8.74,9.01,63.28,3.68,0.0245,1.90,0.38
1,31,25.99,30.69,4,7.51,14.77,99.08,7.51,0.0719,1.26,6.22
1,32,8.98,15.07,3,22.47,1.16,24.11,13.25,0.0884,1.50,0.22
1,33,7.60,18.58,0,11.23,1.54,25.55,4.72,0.0315,0.60,6.05
1,34,10.73,35.04,0,10.01,14.99,100.47,4.21,0.0281,1.50,6.01
1,35,37.31,27.48,1,34.79,6.75,50.38,22.29,0.1486,0.75,0.32
1,36,24.51,5.12,3,14.21,22.86,152.02,13.52,0.0901,0.61,0.19
1,37,28.83,24.90,4,12.05,7.91,56.85,12.05,0.1154,0.58,6.15
1,38,43.21,18.30,1,19.00,47.16,313.30,12.17,0.0811,1.76,6.07
1,39,45.02,21.82,1,6.98,23.76,157.97,4.47,0.0298,1.74,0.07
1,40,35.13,36.27,0,33.85,6.58,49.47,7.54,0.0503,0.91,6.26
1,41,13.91,24.43,0,5.51,7.94,57.04,2.32,0.0154,0.99,6.23
1,42,25.94,20.33,3,8.28,2.39,29.02,7.87,0.0525,1.67,0.07
1,43,21.79,6.06,3,34.68,17.82,118.86,32.98,0.2199,1.40,0.01
1,44,12.97,25.88,0,31.60,9.57,66.59,13.29,0.0886,0.74,0.25
1,45,45.49,39.34,1,27.41,5.73,44.89,17.56,0.1170,1.72,6.26
1,46,38.37,42.60,0,17.54,5.79,45.20,7.37,0.0492,1.01,0.21
1,47,37.59,16.78,1,20.96,12.75,86.20,13.42,0.0895,1.57,5.95
2,0,8.37,8.48,3,6.62,4.80,40.12,6.05,0.0404,0.71,6.24
2,1,40.41,11.80,1,31.52,14.87,99.70,20.14,0.1343,0.50,6.27
2,2,41.39,37.67,0,19.99,3.43,33.59,7.96,0.0530,1.79,6.00
2,3,29.47,31.34,4,32.58,7.90,56.82,32.58,0.3121,1.19,6.20
2,4,17.65,32.37,0,11.73,28.32,188.19,4.67,0.0311,0.70,6.04
2,5,44.95,14.89,1,20.23,24.72,164.32,12.93,0.0862,1.12,0.37
2,6,8.34,16.34,3,5.27,0.10,20.32,4.82,0.0322,1.55,6.15
2,7,13.45,32.92,0,7.42,18.11,120.79,2.95,0.0197,1.27,0.03
2,8,26.31,23.18,4,22.15,8.38,59.61,22.15,0.2121,0.70,6.18
2,9,13.36,24.71,0,25.08,8.18,58.41,9.98,0.0666,1.73,0.42
2,10,21.19,35.81,0,30.13,30.13,200.20,11.99,0.0800,0.70,5.80
2,11,30.89,35.09,0,10.14,9.86,68.32,4.04,0.0269,1.05,6.17
2,12,32.78,18.18,5,25.28,29.58,196.59,25.28,0.3760,1.25,6.15
2,13,28.32,42.37,0,33.44,12.10,82.13,13.31,0.0888,0.74,0.15
2,14,10.44,14.31,3,11.24,2.17,28.10,10.29,0.0686,0.69,0.01
2,15,19.09,37.23,0,31.53,26.13,173.67,12.55,0.0837,0.95,0.20
2,16,44.01,22.05,1,27.25,23.93,159.08,17.41,0.1161,1.36,5.96
2,17,30.74,21.53,5,33.68,13.00,87.80,33.68,0.5009,0.58,0.32
2,18,26.99,29.46,4,30.11,18.31,122.06,30.11,0.2884,2.00,0.04
2,19,19.67,15.07,3,28.56,6.74,50.33,26.13,0.1742,1.30,5.79
2,20,35.78,37.46,0,9.20,6.47,48.84,3.66,0.0244,0.83,0.24
2,21,26.81,42.95,0,5.90,12.94,87.43,2.35,0.0157,0.99,6.19
2,22,28.48,36.84,0,11.65,13.15,88.74,4.64,0.0309,1.00,6.27
2,23,30.48,7.80,3,22.80,40.00,265.79,20.86,0.1391,1.02,5.89
2,24,42.05,11.81,1,22.37,16.99,113.47,14.30,0.0953,1.41,6.04
2,25,7.62,36.50,0,27.99,12.20,82.76,11.14,0.0743,0.58,5.86
2,26,40.60,34.31,1,7.83,5.25,42.40,5.00,0.0334,0.61,6.15
2,27,46.96,34.63,1,16.42,8.37,59.50,10.49,0.0699,1.39,0.17
2,28,15.41,16.34,3,18.08,2.37,28.95,16.54,0.1103,1.05,0.02
2,29,28.70,37.00,0,34.12,12.88,87.04,13.58,0.0906,1.69,0.33
2,30,17.04,25.96,0,8.74,11.06,75.69,3.48,0.0232,1.92,0.57
2,31,27.26,30.88,4,7.51,12.65,85.57,7.51,0.0719,1.28,0.15
2,32,10.51,15.48,3,22.47,1.28,24.57,20.56,0.1371,1.59,0.26
2,33,8.06,18.34,0,11.23,1.32,24.72,4.47,0.0298,0.52,5.80
2,34,12.14,34.56,0,10.01,16.69,111.47,3.98,0.0266,1.49,5.96
2,35,38.07,27.61,1,34.79,7.74,55.92,22.23,0.1482,0.77,0.17
2,36,25.08,5.13,3,14.21,24.12,160.38,13.00,0.0867,0.56,0.02
2,37,29.49,24.96,4,12.05,6.30,47.95,12.05,0.1154,0.66,0.09
2,38,44.95,17.79,1,19.00,31.38,208.49,12.14,0.0809,1.81,6.00
2,39,46.71,21.34,1,6.98,22.52,149.76,4.46,0.0297,1.76,6.01
2,40,36.08,36.44,0,33.85,5.98,46.20,13.48,0.0898,0.96,0.18
2,41,14.88,24.39,0,5.51,8.08,57.87,2.19,0.0146,0.97,6.25
2,42,27.61,20.03,5,8.28,10.73,73.63,8.28,0.1231,1.70,6.11
2,43,23.06,6.50,3,34.68,20.17,134.26,31.73,0.2115,1.34,0.34
2,44,13.74,25.78,0,31.60,9.77,67.82,12.58,0.0839,0.78,6.16
2,45,47.14,39.23,1,27.41,6.33,48.10,17.51,0.1168,1.66,6.22
2,46,39.47,42.54,0,17.54,5.27,42.50,6.98,0.0465,1.10,6.22
2,47,39.01,16.15,1,20.96,18.61,124.06,13.39,0.0893,1.55,5.87
3,0,9.10,8.73,3,6.62,5.00,41.17,6.05,0.0404,0.77,0.33
3,1,40.91,11.81,1,31.52,15.62,104.56,18.56,0.1237,0.50,0.01
