step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,5.43,17.80,2,30.13,13.57,91.37,15.20,0.1013,0.79,0.00
0,1,5.50,36.27,2,7.24,12.66,85.63,3.65,0.0243,1.41,0.00
0,2,21.91,5.22,4,24.32,-1.05,16.71,16.71,0.1362,1.40,0.00
0,3,24.62,12.78,4,25.35,-3.37,10.93,10.93,0.0891,0.63,0.00
0,4,34.39,42.63,0,11.03,19.15,127.58,11.03,0.1563,1.77,0.00
0,5,15.62,39.53,1,25.20,18.18,121.23,12.85,0.0857,0.86,0.00
0,6,26.73,10.37,4,14.24,0.90,23.13,14.24,0.1161,1.06,0.00
0,7,22.29,44.36,1,7.56,16.19,108.27,3.85,0.0257,1.59,0.00
0,8,35.43,13.36,3,7.23,24.37,162.03,7.23,0.0741,1.62,0.00
0,9,15.62,23.22,2,25.84,16.53,110.48,13.04,0.0869,1.44,0.00
0,10,39.76,17.94,3,20.90,19.14,127.54,20.90,0.2140,0.91,0.00
0,11,22.67,39.20,1,24.47,21.10,140.42,12.47,0.0832,1.06,0.00
0,12,10.95,10.18,2,30.52,10.81,74.15,15.40,0.1026,1.30,0.00
0,13,17.89,18.11,2,29.18,10.97,75.09,14.72,0.0981,1.87,0.00
0,14,41.21,22.66,3,18.05,9.59,66.72,18.05,0.1848,1.71,0.00
0,15,18.02,40.39,1,26.26,19.20,127.88,13.39,0.0893,1.39,0.00
0,16,11.15,19.22,2,20.35,14.70,98.63,10.27,0.0684,1.55,0.00
0,17,20.44,19.24,2,14.90,9.17,64.20,7.52,0.0501,1.26,0.00
0,18,31.81,31.38,1,22.62,15.02,100.67,11.53,0.0769,0.95,0.00
0,19,17.43,10.95,2,27.14,9.39,65.51,13.69,0.0913,1.74,0.00
0,20,35.57,27.14,1,34.97,8.61,60.95,17.83,0.1189,1.92,0.00
0,21,9.53,15.36,2,34.73,12.74,86.15,17.52,0.1168,1.37,0.00
0,22,19.60,28.11,1,9.28,23.30,154.91,4.73,0.0315,0.59,0.00
0,23,25.43,33.25,1,33.99,27.36,181.83,17.33,0.1155,1.68,0.00
0,24,11.93,10.73,2,15.58,10.81,74.10,7.86,0.0524,1.83,0.00
0,25,27.56,7.31,4,27.03,3.67,34.67,27.03,0.2204,1.15,0.00
0,26,15.46,7.27,2,8.10,9.14,64.05,4.09,0.0273,1.66,0.00
0,27,37.15,42.51,0,33.37,28.01,186.13,33.37,0.4727,0.70,0.00
0,28,44.44,11.81,3,25.72,21.70,144.34,25.72,0.2634,1.20,0.00
0,29,22.35,21.99,1,16.38,14.83,99.49,8.35,0.0557,1.33,0.00
0,30,40.35,17.06,3,25.75,20.97,139.55,25.75,0.2638,1.10,0.00
0,31,25.89,27.76,1,14.25,22.68,150.86,7.26,0.0484,1.31,0.00
0,32,5.91,9.56,2,13.55,11.11,75.98,6.84,0.0456,1.44,0.00
0,33,16.03,32.99,2,32.16,9.71,67.46,16.22,0.1082,0.85,0.00
0,34,23.38,41.56,1,29.75,18.13,120.86,15.17,0.1011,1.55,0.00
0,35,33.86,7.77,4,14.22,13.88,93.35,14.22,0.1159,1.98,0.00
0,36,14.70,32.85,2,7.90,13.49,90.89,3.99,0.0266,0.59,0.00
0,37,37.04,42.16,0,14.90,27.08,179.95,14.90,0.2110,1.58,0.00
0,38,41.22,7.44,4,30.44,8.67,61.26,30.44,0.2482,1.24,0.00
0,39,32.81,42.11,0,11.30,15.46,103.55,11.30,0.1600,1.87,0.00
0,40,24.36,43.47,1,10.09,15.86,106.09,5.15,0.0343,0.69,0.00
0,41,42.79,7.65,4,9.09,6.21,47.44,9.09,0.0741,0.87,0.00
0,42,28.36,26.88,1,13.45,17.33,115.69,6.86,0.0457,1.70,0.00
0,43,15.79,39.50,1,25.94,18.31,122.08,13.23,0.0882,0.59,0.00
1,0,6.14,17.79,2,30.13,13.66,91.98,30.13,0.3948,0.71,6.28
1,1,6.91,36.73,1,7.24,13.07,88.20,2.44,0.0163,1.48,0.31
1,2,23.28,5.74,3,24.32,11.65,79.29,9.07,0.0605,1.46,0.36
1,3,25.30,12.94,3,25.35,11.69,79.57,5.93,0.0396,0.70,0.23
1,4,36.06,42.06,0,11.03,23.34,155.19,11.03,0.1563,1.76,5.95
1,5,16.42,39.43,1,25.20,18.79,125.24,8.50,0.0566,0.80,6.15
1,6,27.76,10.14,3,14.24,14.11,94.84,7.73,0.0515,1.06,6.06
1,7,23.84,43.98,1,7.56,15.78,105.57,2.55,0.0170,1.60,6.04
1,8,36.97,13.72,3,7.23,28.91,192.10,3.93,0.0262,1.59,0.23
1,9,17.08,23.15,2,25.84,14.02,94.27,25.84,0.3386,1.46,6.24
1,10,40.77,18.00,3,20.90,18.59,123.93,11.34,0.0756,1.01,0.07
1,11,23.73,38.90,1,24.47,21.00,139.72,8.25,0.0550,1.11,6.01
1,12,12.29,10.22,1,30.52,6.88,51.11,10.29,0.0686,1.34,0.03
1,13,19.68,18.11,1,29.18,10.61,72.89,9.84,0.0656,1.79,0.00
1,14,42.88,23.11,3,18.05,8.47,60.12,9.80,0.0653,1.73,0.26
1,15,19.38,40.72,1,26.26,19.42,129.37,8.85,0.0590,1.40,0.24
1,16,12.68,18.67,2,20.35,14.02,94.29,20.35,0.2666,1.63,5.94
1,17,21.59,19.06,1,14.90,11.16,76.26,5.02,0.0335,1.17,6.13
1,18,32.79,31.62,1,22.62,13.64,91.85,7.63,0.0508,1.01,0.24
1,19,19.22,11.13,3,27.14,8.69,61.40,14.73,0.0982,1.80,0.10
1,20,37.53,27.52,3,34.97,1.73,26.30,18.99,0.1266,2.00,0.19
1,21,10.81,15.39,1,34.73,9.25,64.67,11.71,0.0781,1.28,0.02
1,22,20.16,27.99,1,9.28,24.84,165.14,3.13,0.0208,0.58,6.06
1,23,27.03,33.42,1,33.99,23.41,155.70,11.46,0.0764,1.60,0.10
1,24,13.62,10.15,1,15.58,6.52,49.12,5.25,0.0350,1.79,5.95
1,25,28.58,6.90,3,27.03,14.00,94.11,14.67,0.0978,1.10,5.90
1,26,17.04,7.19,3,8.10,8.75,61.76,4.40,0.0293,1.58,6.23
1,27,37.88,42.79,0,33.37,32.21,214.02,33.37,0.4727,0.79,0.37
1,28,45.63,11.72,3,25.72,19.88,132.37,13.96,0.0931,1.20,6.21
1,29,23.57,21.79,1,16.38,14.12,94.94,5.52,0.0368,1.24,6.12
1,30,41.35,17.32,3,25.75,19.70,131.17,13.98,0.0932,1.04,0.25
1,31,27.10,27.46,1,14.25,20.11,133.87,4.80,0.0320,1.25,6.05
1,32,7.21,9.15,1,13.55,7.33,53.57,4.57,0.0305,1.36,5.98
1,33,16.84,32.76,1,32.16,19.42,129.36,10.84,0.0723,0.84,6.01
1,34,24.82,41.10,1,29.75,17.69,118.04,10.03,0.0668,1.52,5.97
1,35,35.82,7.88,4,14.22,23.14,153.91,14.22,1.0000,1.97,0.06
1,36,15.35,32.99,1,7.90,15.19,101.81,2.66,0.0178,0.67,0.21
1,37,38.46,42.73,0,14.90,36.35,241.50,14.90,0.2110,1.53,0.38
1,38,42.52,7.69,3,30.44,19.11,127.28,16.53,0.1102,1.33,0.19
1,39,34.50,42.74,0,11.30,19.47,129.68,11.30,0.1600,1.80,0.36
1,40,25.05,43.33,1,10.09,15.50,103.77,3.40,0.0227,0.70,6.08
1,41,43.69,7.44,3,9.09,18.86,125.68,4.93,0.0329,0.92,6.05
1,42,30.05,26.50,1,13.45,14.44,96.97,4.53,0.0302,1.74,6.06
1,43,16.46,39.36,1,25.94,18.86,125.65,8.74,0.0583,0.69,6.08
2,0,6.82,18.03,2,30.13,13.85,93.17,30.13,1.0000,0.72,0.34
2,1,8.08,37.63,1,7.24,13.66,92.00,2.21,0.0147,1.48,0.66
2,2,24.64,5.90,3,24.32,12.28,83.24,12.59,0.0840,1.37,0.12
