step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,26.46,43.34,0,24.08,24.07,160.02,12.25,0.0817,1.05,0.00
0,1,36.05,30.24,2,33.84,45.60,302.99,33.84,0.2289,0.78,0.00
0,2,21.96,29.89,0,27.33,31.97,212.42,13.90,0.0927,1.57,0.00
0,3,20.15,7.10,1,34.15,26.14,173.72,22.13,0.1476,0.54,0.00
0,4,16.79,28.78,0,24.97,21.42,142.54,12.70,0.0847,0.52,0.00
0,5,17.39,29.38,0,18.63,22.63,150.50,9.48,0.0632,1.17,0.00
0,6,11.42,38.38,0,32.84,19.45,129.57,16.70,0.1113,1.28,0.00
0,7,15.80,13.40,1,24.85,34.40,228.58,16.10,0.1074,0.86,0.00
0,8,33.89,11.20,1,8.50,8.65,61.15,5.51,0.0367,0.54,0.00
0,9,16.82,33.69,0,11.78,23.06,153.37,5.99,0.0399,1.09,0.00
0,10,38.25,32.70,2,24.09,38.73,257.32,24.09,0.1629,1.50,0.00
0,11,9.61,37.74,0,32.70,18.55,123.64,16.63,0.1109,0.87,0.00
0,12,38.01,44.75,2,7.57,29.99,199.29,7.57,0.0512,1.68,0.00
0,13,21.11,25.84,0,34.45,25.57,169.94,17.52,0.1168,0.87,0.00
0,14,10.22,33.95,0,31.17,18.15,121.00,15.85,0.1057,1.57,0.00
0,15,41.40,6.83,1,25.05,7.06,52.07,16.24,0.1082,0.53,0.00
0,16,37.19,13.80,2,5.79,21.35,142.08,5.79,0.0392,1.07,0.00
0,17,39.77,29.00,2,27.21,36.94,245.41,27.21,0.1841,1.44,0.00
0,18,25.69,17.41,1,33.51,11.20,76.49,21.71,0.1448,1.59,0.00
0,19,38.75,23.29,2,28.16,32.32,214.72,28.16,0.1905,1.57,0.00
0,20,23.36,40.75,0,13.79,24.87,165.34,7.01,0.0468,0.61,0.00
0,21,37.81,12.15,2,21.19,20.38,135.66,21.19,0.1433,0.98,0.00
0,22,34.31,5.85,1,14.12,10.69,73.39,9.15,0.0610,1.17,0.00
0,23,22.35,5.87,1,13.02,22.07,146.81,8.44,0.0562,1.58,0.00
0,24,22.03,18.88,1,12.26,13.73,92.42,7.94,0.0530,1.94,0.00
0,25,39.14,7.91,1,20.52,7.46,54.34,13.30,0.0886,1.95,0.00
0,26,24.63,30.39,0,21.89,40.26,267.45,11.14,0.0742,1.24,0.00
0,27,19.71,5.60,1,24.57,24.19,160.84,15.92,0.1062,1.85,0.00
0,28,13.17,36.90,0,21.28,20.33,135.33,10.83,0.0722,1.77,0.00
0,29,8.05,6.77,1,20.91,20.03,133.37,13.55,0.0903,1.68,0.00
1,0,27.45,43.10,2,24.08,29.21,194.13,8.65,0.0577,1.02,6.04
1,1,36.78,30.37,2,33.84,43.29,287.60,12.15,0.0810,0.74,0.19
1,2,23.45,29.51,0,27.33,37.21,247.19,27.33,0.1966,1.54,6.03
1,3,20.65,7.10,1,34.15,25.56,169.93,34.15,0.2906,0.50,0.01
1,4,17.35,28.66,0,24.97,22.08,146.89,24.97,0.1796,0.57,6.06
1,5,18.44,29.60,0,18.63,24.35,161.85,18.63,0.1340,1.08,0.21
1,6,12.69,38.46,2,32.84,21.60,143.73,11.79,0.0786,1.27,0.06
1,7,16.72,13.29,1,24.85,39.27,260.90,24.85,0.2115,0.94,6.17
1,8,34.37,11.08,2,8.50,17.63,117.60,3.05,0.0204,0.50,6.04
1,9,17.98,33.75,0,11.78,24.29,161.49,11.78,0.0847,1.16,0.05
1,10,39.69,32.28,2,24.09,36.96,245.59,8.65,0.0577,1.51,6.00
1,11,10.46,37.86,2,32.70,20.55,136.76,11.74,0.0783,0.86,0.13
1,12,39.59,44.12,2,7.57,30.09,199.96,2.72,0.0181,1.70,5.91
1,13,21.91,25.96,0,34.45,27.71,184.16,34.45,0.2477,0.82,0.16
1,14,11.76,33.84,2,31.17,19.73,131.40,11.19,0.0746,1.55,6.21
1,15,41.91,6.91,2,25.05,19.19,127.84,9.00,0.0600,0.51,0.14
1,16,38.34,13.99,2,5.79,21.97,146.18,2.08,0.0139,1.16,0.16
1,17,41.12,28.62,2,27.21,34.97,232.37,9.77,0.0652,1.40,6.00
1,18,27.34,17.29,2,33.51,16.17,108.13,12.03,0.0802,1.66,6.21
1,19,40.23,22.70,2,28.16,30.79,204.56,10.11,0.0674,1.60,5.90
1,20,23.99,40.67,2,13.79,28.27,187.88,4.95,0.0330,0.64,6.14
1,21,38.65,11.90,2,21.19,20.57,136.91,7.61,0.0507,0.88,5.99
1,22,35.45,6.00,2,14.12,15.99,106.93,5.07,0.0338,1.15,0.13
1,23,23.77,6.37,1,13.02,20.76,138.16,13.02,0.1108,1.50,0.34
1,24,23.89,19.62,2,12.26,14.71,98.66,4.40,0.0293,2.00,0.38
1,25,41.03,7.33,2,20.52,19.08,127.09,7.37,0.0491,1.97,5.99
1,26,25.91,30.43,0,21.89,43.74,290.61,21.89,0.1575,1.28,0.03
1,27,21.47,5.55,1,24.57,22.66,150.73,24.57,0.2091,1.77,6.25
1,28,15.01,37.01,2,21.28,22.42,149.14,7.64,0.0510,1.84,0.06
1,29,9.69,6.37,1,20.91,21.11,140.49,20.91,0.1780,1.69,6.04
2,0,28.41,42.85,2,24.08,29.75,197.67,8.65,0.0577,1.00,6.02
2,1,37.59,30.49,2,33.84,41.21,273.81,12.15,0.0810,0.82,0.14
2,2,24.85,28.90,0,27.33,45.92,305.07,27.33,0.1966,1.53,5.87
2,3,21.14,7.02,1,34.15,24.82,165.00,34.15,0.2906,0.50,6.11
2,4,17.79,28.43,0,24.97,22.56,150.05,24.97,0.1796,0.50,5.82
2,5,19.52,29.93,0,18.63,26.36,175.21,18.63,0.1340,1.12,0.30
2,6,13.88,38.27,2,32.84,22.11,147.10,11.79,0.0786,1.20,6.13
2,7,17.65,13.18,1,24.85,45.51,302.36,24.85,0.2115,0.93,6.17
2,8,34.89,11.05,2,8.50,17.98,119.90,3.05,0.0204,0.52,6.23
2,9,19.14,33.73,0,11.78,25.64,170.40,11.78,0.0847,1.16,6.27
2,10,41.16,31.73,2,24.09,35.32,234.66,8.65,0.0577,1.56,5.92
2,11,11.21,38.08,2,32.70,20.89,139.04,11.74,0.0783,0.78,0.29
2,12,41.26,43.99,2,7.57,29.84,198.26,2.72,0.0181,1.68,6.21
2,13,22.73,26.20,0,34.45,30.42,202.14,34.45,0.2477,0.85,0.28
2,14,13.21,33.99,2,31.17,20.47,136.27,11.19,0.0746,1.46,0.11
2,15,42.44,6.91,2,25.05,19.35,128.89,9.00,0.0600,0.53,0.01
2,16,39.55,13.90,2,5.79,22.29,148.27,2.08,0.0139,1.21,6.21
2,17,42.46,28.38,2,27.21,33.43,222.11,9.77,0.0652,1.36,6.11
2,18,28.90,16.62,2,33.51,17.42,116.23,12.03,0.0802,1.70,5.88
2,19,41.77,22.46,2,28.16,29.82,198.12,10.11,0.0674,1.56,6.13
2,20,24.63,40.80,2,13.79,28.64,190.31,4.95,0.0330,0.65,0.21
2,21,39.42,11.39,2,21.19,20.54,136.70,7.61,0.0507,0.92,5.69
2,22,36.51,6.15,2,14.12,16.64,111.18,5.07,0.0338,1.07,0.15
2,23,25.19,6.86,1,13.02,19.17,127.71,13.02,0.1108,1.50,0.33
2,24,25.83,19.71,2,12.26,17.83,118.93,4.40,0.0293,1.94,0.05
2,25,43.02,7.11,2,20.52,19.59,130.45,7.37,0.0491,2.00,6.17
2,26,27.23,30.45,0,21.89,43.17,286.81,21.89,0.1575,1.31,0.02
2,27,23.11,4.83,1,24.57,20.43,136.01,24.57,0.2091,1.79,5.87
2,28,16.78,36.45,2,21.28,23.36,155.33,7.64,0.0510,1.85,5.98
2,29,11.36,6.11,1,20.91,22.28,148.19,20.91,0.1780,1.69,6.13
3,0,29.31,42.73,2,24.08,30.16,200.39,8.65,0.0577,0.90,6.16
3,1,38.36,30.84,2,33.84,39.54,262.73,12.15,0.0810,0.84,0.42
3,2,26.27,28.39,0,27.33,83.78,556.65,27.33,0.1966,1.51,5.94
3,3,21.71,7.03,1,34.15,24.07,160.06,34.15,0.2906,0.58,0.03
3,4,18.28,28.31,0,24.97,23.23,154.45,24.97,0.1796,0.50,6.05
3,5,20.46,30.37,0,18.63,28.33,188.23,18.63,0.1340,1.04,0.43
3,6,15.12,38.38,2,32.84,22.77,151.42,11.79,0.0786,1.25,0.09
3,7,18.50,12.90,1,24.85,49.33,327.75,24.85,0.2115,0.90,5.96
3,8,35.47,10.88,2,8.50,18.26,121.72,3.05,0.0204,0.60,6.01
3,9,20.32,34.10,0,11.78,26.92,178.92,11.78,0.0847,1.24,0.30
