step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,8.14,22.43,0,9.63,5.89,45.74,6.60,0.0440,1.53,0.00
0,1,20.43,16.80,0,26.20,14.47,97.12,17.96,0.1197,1.05,0.00
0,2,24.25,8.41,0,15.80,7.48,54.47,10.83,0.0722,1.69,0.00
0,3,20.90,31.51,1,32.79,-3.77,10.11,10.11,0.1171,0.92,0.00
0,4,5.62,39.02,0,8.35,-0.75,17.60,5.72,0.0382,0.76,0.00
0,5,33.25,21.37,4,33.52,8.12,58.08,31.28,0.2085,1.87,0.00
0,6,6.23,12.50,0,30.00,6.01,46.38,20.56,0.1371,1.67,0.00
0,7,16.79,31.82,0,24.49,2.08,27.73,16.79,0.1119,1.61,0.00
0,8,18.88,27.42,0,17.91,6.40,48.45,12.27,0.0818,1.46,0.00
0,9,9.92,19.75,0,8.00,7.21,52.91,5.48,0.0365,1.04,0.00
0,10,14.48,43.48,3,11.47,3.32,33.11,11.47,0.0792,0.72,0.00
0,11,42.63,40.10,3,34.25,16.19,108.28,34.25,0.2365,0.83,0.00
0,12,39.60,36.34,3,19.21,16.23,108.49,19.21,0.1327,0.74,0.00
0,13,41.07,36.09,3,30.97,14.44,96.98,30.97,0.2139,1.73,0.00
0,14,12.95,13.67,0,5.81,8.47,60.14,3.99,0.0266,1.26,0.00
0,15,31.26,31.17,1,27.78,43.13,286.53,27.78,0.3219,1.91,0.00
0,16,36.94,11.36,4,11.03,7.73,55.87,10.29,0.0686,1.99,0.00
0,17,8.95,29.61,0,9.87,3.29,32.97,6.76,0.0451,0.87,0.00
0,18,41.98,10.22,5,32.65,9.66,67.15,32.65,0.2948,1.79,0.00
0,19,21.62,39.34,1,19.33,-0.62,18.01,18.01,0.2087,0.71,0.00
0,20,20.81,17.22,0,12.53,15.43,103.32,8.59,0.0573,0.74,0.00
0,21,28.67,5.13,0,10.16,5.51,43.77,6.96,0.0464,1.91,0.00
0,22,23.76,26.74,2,13.89,1.96,27.25,13.89,1.0000,1.82,0.00
0,23,34.33,22.71,5,10.54,10.95,74.95,10.54,0.0952,1.82,0.00
0,24,25.77,20.71,4,32.78,22.14,147.27,30.58,0.2039,1.45,0.00
0,25,27.78,18.26,4,19.69,18.38,122.54,18.38,0.1225,0.85,0.00
0,26,39.51,26.35,5,27.22,47.59,316.17,27.22,0.2457,1.46,0.00
0,27,16.93,44.05,3,28.64,4.69,39.62,28.64,0.1978,1.45,0.00
0,28,23.43,35.07,1,23.37,0.78,22.70,22.70,0.2630,0.81,0.00
0,29,14.39,32.33,0,10.38,1.92,27.08,7.11,0.0474,0.80,0.00
0,30,23.67,39.91,3,20.25,7.83,56.44,20.25,0.1399,1.09,0.00
0,31,42.30,17.83,5,20.33,15.00,100.58,20.33,0.1836,1.76,0.00
0,32,38.22,17.21,5,20.02,11.41,77.79,20.02,0.1808,1.38,0.00
0,33,19.71,36.58,1,7.70,-2.00,14.12,7.70,0.0892,1.09,0.00
0,34,11.53,36.15,0,19.02,-0.22,19.29,13.03,0.0869,0.95,0.00
0,35,34.17,10.87,4,27.83,9.16,64.18,25.97,0.1731,0.89,0.00
0,36,29.77,12.69,4,27.86,11.98,81.39,26.00,0.1733,1.38,0.00
0,37,6.08,32.10,0,10.72,1.88,26.93,7.34,0.0490,0.57,0.00
0,38,33.19,7.18,4,8.04,8.96,62.96,7.51,0.0500,2.00,0.00
1,0,9.61,22.02,4,9.63,8.24,58.79,4.26,0.0284,1.52,6.01
1,1,21.55,16.77,0,26.20,15.06,100.94,26.20,0.6765,1.12,6.26
1,2,25.98,8.56,4,15.80,10.88,74.53,6.98,0.0465,1.73,0.09
1,3,21.82,31.84,4,32.79,2.19,28.19,4.47,0.0298,0.97,0.34
1,4,6.38,38.94,4,8.35,4.19,37.18,3.69,0.0246,0.76,6.18
1,5,35.00,20.90,5,33.52,10.28,70.91,24.47,0.1631,1.82,6.03
1,6,7.86,13.16,4,30.00,8.63,61.02,13.25,0.0884,1.77,0.39
1,7,18.32,31.67,4,24.49,4.43,38.30,10.82,0.0721,1.54,6.19
1,8,20.36,27.65,4,17.91,7.71,55.72,7.91,0.0527,1.50,0.16
1,9,10.94,20.01,4,8.00,8.85,62.30,3.53,0.0236,1.05,0.25
1,10,15.14,43.73,4,11.47,1.92,27.09,5.07,0.0338,0.70,0.37
1,11,43.41,40.38,3,34.25,15.37,102.96,34.25,0.3386,0.84,0.34
1,12,40.34,36.41,5,19.21,16.68,111.43,14.02,0.0935,0.74,0.09
1,13,42.78,36.34,5,30.97,17.45,116.45,22.60,0.1507,1.73,0.14
1,14,14.13,13.95,4,5.81,9.90,68.59,2.57,0.0171,1.21,0.23
1,15,33.11,31.80,1,27.78,16.39,109.53,27.78,0.5503,1.96,0.33
1,16,38.94,11.45,5,11.03,8.50,60.29,8.05,0.0537,2.00,0.04
1,17,9.89,29.50,4,9.87,6.31,48.01,4.36,0.0291,0.94,6.17
