step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0293,-51.78,6.21
0,0,2,0.0000,-59.73,11.43
0,0,3,0.4986,-65.29,17.52
0,0,4,0.0199,-69.00,23.29
0,0,5,0.0000,-71.88,29.04
0,1,0,0.0257,-44.98,6.21
0,1,2,0.0257,-44.81,6.13
0,1,3,0.0241,-52.99,11.49
0,1,4,0.4816,-58.29,17.26
0,1,5,0.0191,-62.05,23.02
0,2,0,0.0000,-57.76,11.43
0,2,1,0.0308,-49.65,6.13
0,2,3,0.0000,-50.72,6.66
0,2,4,0.0260,-58.60,12.20
0,2,5,0.5304,-63.57,17.86
0,3,0,0.4068,-62.05,17.52
0,3,1,0.0209,-56.55,11.49
0,3,2,0.0000,-49.45,6.66
0,3,4,0.0245,-47.59,5.78
0,3,5,0.0000,-56.61,11.54
0,4,0,0.0182,-61.01,23.29
0,4,1,0.4639,-57.11,17.26
0,4,2,0.0229,-52.58,12.20
0,4,3,0.0243,-42.84,5.78
0,4,5,0.0243,-42.81,5.76
0,5,0,0.0000,-67.13,29.04
0,5,1,0.0210,-64.10,23.02
0,5,2,0.5191,-60.79,17.86
0,5,3,0.0000,-55.10,11.54
0,5,4,0.0287,-46.06,5.76
1,0,1,0.0229,-51.78,6.21
1,0,2,0.0000,-59.73,11.43
1,0,3,0.3526,-65.29,17.52
1,0,4,0.0135,-69.00,23.29
1,0,5,0.0000,-71.88,29.04
1,1,0,0.0308,-44.98,6.21
1,1,2,0.0308,-44.81,6.13
1,1,3,0.0291,-52.99,11.49
1,1,4,0.5963,-58.29,17.26
1,1,5,0.0241,-62.05,23.02
1,2,0,0.0000,-57.76,11.43
1,2,1,0.0254,-49.65,6.13
1,2,3,0.0000,-50.72,6.66
1,2,4,0.0207,-58.60,12.20
1,2,5,0.4091,-63.57,17.86
1,3,0,0.3896,-62.05,17.52
1,3,1,0.0201,-56.55,11.49
1,3,2,0.0000,-49.45,6.66
1,3,4,0.0237,-47.59,5.78
1,3,5,0.0000,-56.61,11.54
1,4,0,0.0247,-61.01,23.29
1,4,1,0.6112,-57.11,17.26
1,4,2,0.0293,-52.58,12.20
1,4,3,0.0308,-42.84,5.78
1,4,5,0.0308,-42.81,5.76
1,5,0,0.0000,-67.13,29.04
1,5,1,0.0188,-64.10,23.02
1,5,2,0.4699,-60.79,17.86
1,5,3,0.0000,-55.10,11.54
1,5,4,0.0266,-46.06,5.76
2,0,1,0.0210,-51.78,6.21
2,0,2,0.0000,-59.73,11.43
2,0,3,0.3088,-65.29,17.52
2,0,4,0.0115,-69.00,23.29
2,0,5,0.0000,-71.88,29.04
2,1,0,0.0308,-44.98,6.21
2,1,2,0.0308,-44.81,6.13
2,1,3,0.0291,-52.99,11.49
2,1,4,0.5963,-58.29,17.26
2,1,5,0.0241,-62.05,23.02
2,2,0,0.0000,-57.76,11.43
2,2,1,0.0220,-49.65,6.13
