step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,27.28,23.83,2,25.78,20.68,137.65,14.27,0.0951,1.42,0.00
0,1,10.12,16.40,1,22.45,10.79,73.99,19.91,0.1328,0.81,0.00
0,2,34.05,40.68,2,30.27,26.72,177.60,16.76,0.1117,1.11,0.00
0,3,14.46,35.93,0,28.15,20.01,133.22,28.15,0.2835,1.20,0.00
0,4,43.33,25.82,3,27.84,13.44,90.58,27.84,0.2370,1.98,0.00
0,5,6.29,22.44,0,9.42,18.36,122.37,9.42,0.0949,1.49,0.00
0,6,17.18,31.56,0,15.37,21.95,146.03,15.37,0.1548,1.02,0.00
0,7,27.69,32.08,2,30.87,37.88,251.66,17.09,0.1139,0.80,0.00
0,8,11.65,16.93,1,10.90,11.88,80.76,9.67,0.0645,0.93,0.00
0,9,39.05,44.50,2,17.75,24.47,162.65,9.83,0.0655,0.56,0.00
0,10,40.34,41.05,2,5.34,25.13,167.04,2.96,0.0197,1.13,0.00
0,11,23.81,15.20,1,22.39,18.92,126.05,19.86,0.1324,1.50,0.00
0,12,31.87,43.55,2,33.17,25.43,169.03,18.36,0.1224,1.46,0.00
0,13,12.07,15.36,1,24.42,12.80,86.50,21.67,0.1444,1.46,0.00
0,14,19.47,19.92,1,9.27,32.96,218.97,8.23,0.0548,1.18,0.00
0,15,29.84,23.32,2,16.28,23.45,155.95,9.01,0.0601,1.54,0.00
0,16,21.45,17.41,1,26.64,26.40,175.46,23.64,0.1576,0.84,0.00
0,17,43.71,17.65,3,18.80,13.67,92.02,18.80,0.1600,0.77,0.00
0,18,14.81,18.09,1,30.94,15.79,105.64,27.45,0.1830,0.89,0.00
0,19,44.09,36.62,3,15.19,4.00,36.26,15.19,0.1293,1.45,0.00
0,20,33.82,43.55,2,13.38,25.40,168.86,7.41,0.0494,1.10,0.00
0,21,24.79,12.89,1,22.05,15.73,105.27,19.56,0.1304,1.04,0.00
0,22,32.34,13.22,3,30.65,6.98,51.67,30.65,0.2609,1.55,0.00
0,23,19.79,34.74,0,29.36,14.77,99.08,29.36,0.2957,1.15,0.00
0,24,44.96,36.18,3,24.98,4.29,37.65,24.98,0.2127,1.21,0.00
0,25,28.36,39.08,2,33.42,27.57,183.19,18.50,0.1233,1.21,0.00
0,26,26.63,43.31,2,12.69,24.72,164.33,7.02,0.0468,0.98,0.00
0,27,31.37,29.44,2,31.22,41.00,272.38,17.28,0.1152,1.06,0.00
0,28,24.03,39.39,2,20.81,25.18,167.37,11.52,0.0768,0.84,0.00
0,29,19.18,37.59,0,17.00,13.98,94.00,17.00,0.1712,1.79,0.00
1,0,28.73,24.15,2,25.78,24.42,162.38,10.82,0.0721,1.49,0.22
1,1,10.87,16.23,0,22.45,11.44,78.02,22.45,0.2977,0.77,6.06
1,2,35.24,40.52,2,30.27,26.59,176.72,12.70,0.0847,1.20,6.15
1,3,15.65,35.69,0,28.15,19.28,128.46,28.15,0.3734,1.22,6.09
1,4,45.25,25.56,3,27.84,11.79,80.17,27.84,0.3602,1.94,6.15
1,5,7.82,22.24,0,9.42,18.76,125.02,9.42,0.1250,1.54,6.15
1,6,18.08,31.80,0,15.37,19.58,130.40,15.37,0.2039,0.94,0.26
1,7,28.56,32.17,2,30.87,39.24,260.73,12.95,0.0864,0.88,0.10
1,8,12.53,17.09,1,10.90,12.77,86.35,10.90,0.0744,0.90,0.18
1,9,39.60,44.34,2,17.75,24.42,162.35,7.45,0.0496,0.57,6.00
1,10,41.43,41.47,2,5.34,24.75,164.51,2.24,0.0149,1.17,0.36
1,11,25.20,15.45,1,22.39,17.29,115.37,22.39,0.1527,1.42,0.18
1,12,33.33,44.08,2,33.17,25.21,167.55,13.92,0.0928,1.54,0.34
1,13,13.49,14.83,1,24.42,14.19,95.35,24.42,0.1666,1.51,5.93
1,14,20.57,20.07,1,9.27,46.53,309.13,9.27,0.0632,1.11,0.14
1,15,31.34,23.74,2,16.28,25.50,169.47,6.83,0.0455,1.56,0.27
1,16,22.28,17.15,1,26.64,24.62,163.66,26.64,0.1817,0.86,5.98
1,17,44.35,17.90,3,18.80,13.19,89.01,18.80,0.2432,0.68,0.38
1,18,15.70,18.02,1,30.94,17.55,117.09,30.94,0.2110,0.89,6.20
1,19,45.62,36.77,2,15.19,24.20,160.90,6.37,0.0425,1.54,0.10
1,20,34.93,43.81,2,13.38,25.22,167.64,5.62,0.0374,1.14,0.24
1,21,25.77,13.30,1,22.05,15.10,101.22,22.05,0.1504,1.05,0.39
1,22,33.76,13.62,3,30.65,8.87,62.43,30.65,0.3966,1.47,0.27
1,23,20.79,34.38,2,29.36,23.01,153.03,12.32,0.0821,1.06,5.94
1,24,46.25,36.14,2,24.98,24.04,159.81,10.48,0.0699,1.29,6.25
1,25,29.55,38.74,2,33.42,28.14,187.01,14.02,0.0935,1.23,6.00
1,26,27.58,43.36,2,12.69,24.94,165.82,5.32,0.0355,0.95,0.06
1,27,32.49,29.51,2,31.22,36.78,244.35,13.10,0.0873,1.12,0.07
1,28,24.90,39.28,2,20.81,25.76,171.24,8.73,0.0582,0.88,6.16
1,29,21.01,37.58,2,17.00,23.40,155.58,7.13,0.0475,1.83,6.27
2,0,30.13,24.21,2,25.78,26.13,173.65,10.82,0.0721,1.40,0.04
2,1,11.61,16.35,0,22.45,11.04,75.54,22.45,0.2977,0.75,0.16
2,2,36.33,40.26,2,30.27,26.46,175.84,12.70,0.0847,1.12,6.05
2,3,16.82,35.57,0,28.15,18.15,121.02,28.15,0.3734,1.17,6.18
2,4,47.12,25.32,3,27.84,10.37,71.43,27.84,0.3602,1.88,6.15
2,5,9.36,22.50,0,9.42,19.58,130.38,9.42,0.1250,1.56,0.17
2,6,18.90,32.05,0,15.37,17.65,117.76,15.37,0.2039,0.86,0.29
2,7,29.43,32.10,2,30.87,39.96,265.47,12.95,0.0864,0.86,6.21
2,8,13.33,17.10,1,10.90,13.78,92.71,10.90,0.0744,0.80,0.01
2,9,40.15,44.35,2,17.75,24.32,161.71,7.45,0.0496,0.55,0.03
2,10,42.59,41.80,2,5.34,24.39,162.17,2.24,0.0149,1.20,0.28
2,11,26.56,15.93,1,22.39,15.44,103.40,22.39,0.1527,1.43,0.34
2,12,34.87,44.27,2,33.17,25.05,166.52,13.92,0.0928,1.56,0.12
2,13,14.84,14.01,1,24.42,15.32,102.63,24.42,0.1666,1.58,5.74
2,14,21.58,19.89,1,9.27,42.09,279.63,9.27,0.0632,1.03,6.11
2,15,32.67,24.67,2,16.28,27.55,183.12,6.83,0.0455,1.62,0.61
2,16,23.05,16.79,1,26.64,22.51,149.70,26.64,0.1817,0.85,5.84
2,17,44.91,18.13,3,18.80,12.76,86.25,18.80,0.2432,0.61,0.38
2,18,16.57,18.29,1,30.94,19.53,130.09,30.94,0.2110,0.91,0.31
2,19,47.13,36.83,2,15.19,23.75,157.92,6.37,0.0425,1.51,0.04
2,20,35.98,43.80,2,13.38,25.12,166.97,5.62,0.0374,1.05,6.27
2,21,26.58,14.11,1,22.05,14.63,98.17,22.05,0.1504,1.15,0.78
2,22,35.19,14.20,3,30.65,10.91,74.72,30.65,0.3966,1.55,0.39
2,23,21.75,33.80,2,29.36,24.10,160.21,12.32,0.0821,1.12,5.74
2,24,47.57,36.03,2,24.98,23.65,157.25,10.48,0.0699,1.33,6.20
2,25,30.79,38.86,2,33.42,28.18,187.25,14.02,0.0935,1.25,0.10
2,26,28.41,43.10,2,12.69,25.24,167.80,5.32,0.0355,0.87,5.98
2,27,33.45,29.95,2,31.22,34.42,228.69,13.10,0.0873,1.05,0.43
2,28,25.77,38.99,2,20.81,26.43,175.66,8.73,0.0582,0.92,5.96
2,29,22.76,36.88,2,17.00,25.03,166.40,7.13,0.0475,1.89,5.90
3,0,31.46,24.60,2,25.78,27.61,183.51,10.82,0.0721,1.39,0.28
3,1,12.34,16.61,1,22.45,12.74,86.14,19.91,0.1328,0.77,0.35
3,2,37.43,40.02,2,30.27,26.26,174.51,12.70,0.0847,1.12,6.07
3,3,18.06,35.27,0,28.15,16.87,112.66,28.15,0.5317,1.27,6.04
3,4,48.94,25.15,3,27.84,9.14,64.07,27.84,0.3602,1.83,6.19
3,5,10.96,22.69,0,9.42,19.96,132.91,9.42,0.1780,1.62,0.12
3,6,19.78,32.39,0,15.37,15.78,105.60,15.37,0.2903,0.94,0.37
3,7,30.31,31.96,2,30.87,39.65,263.42,12.95,0.0864,0.90,6.12
3,8,14.03,17.34,1,10.90,14.69,98.57,9.67,0.0645,0.74,0.34
3,9,40.64,44.43,2,17.75,24.22,161.01,7.45,0.0496,0.50,0.16
3,10,43.61,42.46,2,5.34,24.03,159.79,2.24,0.0149,1.22,0.57
3,11,27.58,16.85,1,22.39,13.85,93.16,19.86,0.1324,1.37,0.73
3,12,36.47,44.25,2,33.17,24.90,165.53,13.92,0.0928,1.59,6.27
3,13,16.05,13.14,1,24.42,15.92,106.49,21.67,0.1444,1.49,5.66
3,14,22.49,19.40,1,9.27,31.51,209.35,8.23,0.0548,1.04,5.79
3,15,34.21,25.17,2,16.28,27.68,183.92,6.83,0.0455,1.62,0.31
3,16,23.77,16.55,1,26.64,20.84,138.70,23.64,0.1576,0.76,5.97
3,17,45.58,18.30,3,18.80,12.20,82.72,18.80,0.2432,0.69,0.25
3,18,17.46,18.41,1,30.94,21.96,146.07,27.45,0.1830,0.90,0.13
3,19,48.54,36.65,2,15.19,23.37,155.41,6.37,0.0425,1.42,6.16
3,20,37.00,43.93,2,13.38,24.94,165.79,5.62,0.0374,1.03,0.13
3,21,27.13,15.06,1,22.05,14.28,95.90,19.56,0.1304,1.10,1.05
3,22,36.58,14.83,3,30.65,12.83,86.74,30.65,0.3966,1.52,0.43
3,23,22.69,33.32,2,29.36,25.45,169.14,12.32,0.0821,1.05,5.81
