step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,29.43,21.51,1,5.44,24.34,161.80,2.76,0.0184,0.83,0.00
0,1,23.94,9.91,0,24.17,3.92,35.87,24.17,0.1827,1.68,0.00
0,2,42.07,15.76,1,7.72,19.20,127.92,3.92,0.0261,1.49,0.00
0,3,27.98,20.96,1,26.99,22.77,151.44,13.70,0.0914,1.40,0.00
0,4,26.13,12.06,1,30.91,18.75,124.97,15.70,0.1046,1.03,0.00
0,5,40.83,36.05,3,30.59,17.83,118.94,30.59,0.2462,0.53,0.00
0,6,27.26,40.91,3,15.31,16.37,109.42,15.31,0.1232,0.94,0.00
0,7,7.98,15.42,0,31.24,6.80,50.66,31.24,0.2362,0.88,0.00
0,8,9.24,29.05,2,30.74,19.74,131.49,30.74,0.4245,0.88,0.00
0,9,15.83,5.35,0,22.84,4.76,39.92,22.84,0.1726,0.68,0.00
0,10,40.40,14.87,1,18.87,20.75,138.09,9.58,0.0639,0.58,0.00
0,11,36.57,10.35,1,15.93,21.94,145.98,8.09,0.0539,1.33,0.00
0,12,22.57,32.97,2,5.11,24.89,165.44,5.11,0.0706,1.14,0.00
0,13,29.00,6.92,1,22.98,18.82,125.44,11.67,0.0778,1.04,0.00
0,14,5.47,9.74,0,9.68,4.30,37.67,9.68,0.0732,1.28,0.00
0,15,41.21,5.30,1,17.00,18.13,120.87,8.63,0.0576,1.19,0.00
0,16,33.65,13.43,1,33.79,27.01,179.48,17.16,0.1144,0.56,0.00
0,17,36.81,24.01,1,25.43,14.71,98.72,12.91,0.0861,1.39,0.00
0,18,38.51,31.11,3,26.66,20.01,133.20,26.66,0.2145,1.39,0.00
0,19,37.31,16.83,1,10.16,24.70,164.19,5.16,0.0344,1.26,0.00
0,20,41.76,11.60,1,25.02,19.43,129.42,12.70,0.0847,1.37,0.00
0,21,23.14,23.10,0,15.71,1.52,25.50,15.71,0.1187,0.93,0.00
0,22,22.22,30.15,2,20.77,24.01,159.61,20.77,0.2868,0.51,0.00
0,23,28.52,15.77,1,16.55,27.32,181.56,8.40,0.0560,1.98,0.00
0,24,39.13,14.35,1,18.81,21.96,146.11,9.55,0.0637,1.16,0.00
0,25,42.84,36.90,3,28.60,16.26,108.72,28.60,0.2301,1.88,0.00
0,26,9.18,7.27,0,28.64,4.83,40.30,28.64,0.2165,0.79,0.00
0,27,6.31,33.34,2,7.61,18.67,124.44,7.61,0.1051,1.31,0.00
0,28,38.81,21.85,1,19.80,17.66,117.82,10.05,0.0670,1.64,0.00
0,29,9.09,38.83,2,8.18,19.60,130.52,8.18,0.1129,1.59,0.00
0,30,39.90,32.63,3,23.12,18.81,125.35,23.12,0.1860,1.31,0.00
1,0,30.16,21.73,1,5.44,24.68,164.07,2.44,0.0162,0.77,0.29
1,1,25.60,10.42,1,24.17,17.43,116.32,10.81,0.0721,1.74,0.30
1,2,43.55,15.58,1,7.72,18.18,121.25,3.45,0.0230,1.49,6.17
1,3,29.46,20.81,1,26.99,27.06,179.82,12.07,0.0805,1.49,6.18
1,4,27.23,12.26,1,30.91,20.66,137.54,13.83,0.0922,1.12,0.18
1,5,41.32,35.93,3,30.59,17.46,116.53,30.59,0.2364,0.50,6.03
1,6,28.19,40.79,3,15.31,17.08,114.05,15.31,0.1183,0.94,6.16
1,7,8.75,15.23,0,31.24,7.40,54.01,31.24,0.3381,0.79,6.03
1,8,10.03,29.10,2,30.74,20.50,136.45,30.74,0.4568,0.80,0.06
1,9,16.44,5.24,0,22.84,4.64,39.37,22.84,0.2472,0.62,6.11
1,10,40.95,14.80,1,18.87,20.26,134.85,8.44,0.0563,0.55,6.16
1,11,37.82,10.23,1,15.93,21.25,141.39,7.13,0.0475,1.26,6.19
1,12,23.68,32.90,3,5.11,13.80,92.87,5.11,0.0395,1.10,6.22
1,13,29.99,7.22,1,22.98,19.47,129.69,10.28,0.0685,1.04,0.30
1,14,6.77,9.82,0,9.68,4.85,40.41,9.68,0.1048,1.31,0.06
1,15,42.44,5.54,1,17.00,17.86,119.15,7.61,0.0507,1.25,0.19
1,16,34.20,13.65,1,33.79,26.94,179.02,15.12,0.1008,0.59,0.37
1,17,38.18,24.11,1,25.43,14.07,94.59,11.38,0.0758,1.38,0.07
1,18,39.77,31.63,3,26.66,18.63,124.17,26.66,0.2061,1.37,0.39
1,19,38.46,16.65,1,10.16,22.87,152.09,4.55,0.0303,1.16,6.13
1,20,43.20,11.47,1,25.02,18.62,124.08,11.19,0.0746,1.44,6.20
1,21,23.96,23.28,1,15.71,11.93,81.06,7.03,0.0469,0.84,0.22
1,22,22.73,29.97,2,20.77,22.02,146.49,20.77,0.3086,0.54,5.96
1,23,30.51,15.92,1,16.55,33.48,222.42,7.40,0.0494,2.00,0.07
1,24,40.29,13.91,1,18.81,20.80,138.43,8.42,0.0561,1.25,5.92
1,25,44.62,37.44,3,28.60,15.20,101.84,28.60,0.2210,1.85,0.29
1,26,9.94,7.02,0,28.64,4.94,40.84,28.64,0.3100,0.81,5.96
1,27,7.64,33.29,2,7.61,19.67,130.99,7.61,0.1131,1.34,6.24
1,28,40.33,21.57,1,19.80,16.86,112.63,8.86,0.0590,1.55,6.10
