step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,35.95,5.64,1,21.57,16.62,111.03,20.36,0.1357,0.63,0.00
0,1,6.88,41.45,2,15.54,22.22,147.82,12.63,0.0842,1.84,0.00
0,2,44.39,9.98,1,20.96,15.80,105.73,19.78,0.1319,0.97,0.00
0,3,37.43,33.69,3,15.73,19.93,132.70,14.99,0.1000,0.65,0.00
0,4,43.42,15.48,1,19.16,16.42,109.75,18.09,0.1206,0.65,0.00
0,5,30.35,18.44,1,31.05,38.63,256.68,29.30,0.1953,0.59,0.00
0,6,15.01,36.82,2,34.34,30.11,200.05,27.92,0.1861,1.85,0.00
0,7,15.90,5.74,0,18.72,8.37,59.54,10.02,0.0668,1.57,0.00
0,8,23.20,41.21,2,9.63,22.59,150.21,7.83,0.0522,1.32,0.00
0,9,42.26,21.85,1,10.80,13.96,93.89,10.19,0.0679,0.77,0.00
0,10,39.12,19.16,1,33.22,18.92,126.08,31.35,0.2090,0.55,0.00
0,11,12.34,7.11,0,28.61,8.93,62.80,15.32,0.1021,1.28,0.00
0,12,29.07,27.70,3,33.04,16.22,108.42,31.50,0.2100,1.90,0.00
0,13,43.79,34.97,3,7.84,13.36,90.04,7.47,0.0498,0.77,0.00
0,14,22.58,43.47,2,20.96,21.68,144.23,17.04,0.1136,1.89,0.00
0,15,5.80,31.70,2,14.17,22.76,151.35,11.52,0.0768,1.11,0.00
0,16,13.48,22.31,0,11.32,12.78,86.37,6.06,0.0404,1.60,0.00
0,17,15.07,32.26,2,25.35,36.34,241.45,20.61,0.1374,1.55,0.00
0,18,12.58,37.15,2,32.01,27.66,183.80,26.02,0.1735,1.37,0.00
0,19,11.17,9.91,0,30.02,10.21,70.48,16.07,0.1071,1.90,0.00
0,20,22.64,9.13,0,16.88,8.17,58.40,9.04,0.0602,0.81,0.00
0,21,44.44,28.87,3,15.49,11.55,78.68,14.77,0.0985,1.60,0.00
0,22,17.65,15.29,0,6.67,22.34,148.60,3.57,0.0238,1.62,0.00
0,23,14.26,17.33,0,19.31,19.19,127.85,10.34,0.0689,1.19,0.00
0,24,39.65,5.66,1,22.18,16.16,108.06,20.93,0.1396,1.10,0.00
0,25,24.05,7.91,0,32.63,6.43,48.62,17.47,0.1165,1.52,0.00
0,26,30.76,33.79,3,31.32,30.06,199.75,29.86,0.1991,1.44,0.00
0,27,19.00,13.98,0,17.71,17.89,119.30,9.48,0.0632,1.20,0.00
0,28,25.46,43.57,3,8.72,10.98,75.15,8.32,0.0554,0.97,0.00
0,29,17.39,11.85,0,24.72,14.27,95.85,13.23,0.0882,1.22,0.00
0,30,15.04,7.91,0,32.29,9.88,68.46,17.29,0.1152,1.96,0.00
0,31,13.20,44.76,2,8.64,22.51,149.71,7.02,0.0468,1.01,0.00
0,32,17.75,19.25,0,11.17,34.29,227.86,5.98,0.0399,1.86,0.00
0,33,10.59,12.52,0,6.05,11.34,77.38,3.24,0.0216,0.99,0.00
0,34,20.81,24.10,0,24.09,7.12,52.40,12.90,0.0860,1.71,0.00
0,35,41.83,40.12,3,32.88,13.53,91.15,31.34,0.2090,0.71,0.00
0,36,7.93,43.99,2,8.64,21.70,144.36,7.02,0.0468,1.43,0.00
0,37,13.26,25.15,2,15.23,23.21,154.32,12.38,0.0826,1.76,0.00
0,38,40.84,26.58,3,12.31,11.94,81.11,11.73,0.0782,0.89,0.00
1,0,36.49,5.51,1,21.57,16.53,110.45,16.89,0.1126,0.55,6.06
1,1,8.64,41.92,2,15.54,22.74,151.20,15.54,0.1120,1.83,0.26
1,2,45.43,9.95,1,20.96,15.39,103.09,16.41,0.1094,1.04,6.25
1,3,38.02,33.82,3,15.73,19.00,126.57,12.55,0.0837,0.60,0.22
1,4,44.04,15.56,1,19.16,16.03,107.21,15.01,0.1000,0.62,0.11
1,5,30.97,18.48,1,31.05,46.80,310.94,24.31,0.1621,0.61,0.06
1,6,16.83,37.09,2,34.34,30.73,204.18,34.34,0.2476,1.84,0.15
1,7,17.42,5.39,0,18.72,7.99,57.34,10.68,0.0712,1.57,6.06
1,8,24.48,40.84,3,9.63,11.31,77.20,7.69,0.0513,1.33,6.00
1,9,42.95,21.93,1,10.80,13.59,91.50,8.45,0.0564,0.69,0.12
1,10,39.59,19.35,1,33.22,18.22,121.50,26.01,0.1734,0.50,0.38
1,11,13.61,7.10,0,28.61,9.15,64.08,16.33,0.1089,1.27,6.27
1,12,30.86,27.44,3,33.04,18.27,121.79,26.37,0.1758,1.81,6.14
