step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,40.59,40.82,3,9.07,9.54,66.44,9.07,0.0889,1.17,0.00
0,1,31.12,34.43,3,17.65,17.82,118.84,17.65,0.1729,1.41,0.00
0,2,41.26,14.42,5,34.85,10.38,71.48,34.85,0.3355,1.70,0.00
0,3,38.66,22.76,5,21.04,30.81,204.75,21.04,0.2025,0.77,0.00
0,4,6.04,36.89,0,22.65,8.61,60.95,22.65,0.2345,1.19,0.00
0,5,17.85,12.02,2,6.93,13.14,88.67,6.93,0.1068,1.36,0.00
0,6,31.12,14.95,4,27.71,7.49,54.49,27.71,0.3934,1.51,0.00
0,7,9.59,44.33,0,29.15,2.83,30.92,29.15,0.3017,0.65,0.00
0,8,13.95,18.55,1,7.09,9.20,64.40,7.09,0.2328,1.18,0.00
0,9,38.18,17.85,5,22.57,15.07,101.02,22.57,0.2172,1.19,0.00
0,10,35.81,35.10,3,16.06,13.83,93.06,16.06,0.1574,0.59,0.00
0,11,37.21,35.70,3,16.34,12.71,85.96,16.34,0.1601,1.78,0.00
0,12,19.53,27.03,1,23.37,15.66,104.83,23.37,0.7672,0.94,0.00
0,13,39.50,35.91,3,23.64,11.52,78.48,23.64,0.2316,0.56,0.00
0,14,13.77,40.46,0,33.94,2.32,28.72,28.72,0.2972,1.89,0.00
0,15,33.56,42.80,3,19.29,9.48,66.09,19.29,0.1890,1.46,0.00
0,16,17.46,19.09,2,15.79,17.25,115.13,15.79,0.2434,1.37,0.00
0,17,44.74,26.01,5,10.21,13.58,91.44,10.21,0.0983,0.73,0.00
0,18,44.79,34.09,5,15.22,6.75,50.37,15.22,0.1465,1.54,0.00
0,19,28.92,20.32,4,14.81,7.53,54.73,14.81,0.2103,1.95,0.00
0,20,7.91,17.90,0,16.09,9.00,63.21,16.09,0.1666,1.74,0.00
0,21,25.40,21.61,2,9.77,18.42,122.79,9.77,0.1506,1.13,0.00
0,22,30.54,19.15,4,27.92,12.97,87.59,27.92,0.3963,1.57,0.00
0,23,19.11,6.55,2,32.38,9.07,63.62,32.38,0.4992,1.47,0.00
1,0,41.71,40.95,3,9.07,9.27,64.79,9.07,0.0774,1.13,0.12
1,1,32.47,33.90,3,17.65,17.45,116.42,17.65,0.1505,1.45,5.91
1,2,42.95,13.85,5,34.85,9.77,67.80,34.85,0.3931,1.78,5.96
1,3,39.44,22.88,5,21.04,32.21,213.99,21.04,0.2373,0.79,0.15
1,4,7.18,37.20,0,22.65,8.27,58.95,22.65,0.2345,1.18,0.26
1,5,19.22,11.59,2,6.93,12.95,87.49,6.93,0.0963,1.43,5.98
1,6,32.56,15.46,4,27.71,9.68,67.27,27.71,0.3934,1.53,0.34
1,7,10.24,44.31,0,29.15,2.59,29.87,29.15,0.3017,0.65,6.25
1,8,15.01,18.34,2,7.09,13.18,88.92,7.09,0.0986,1.09,6.09
1,9,39.38,17.96,5,22.57,17.16,114.57,22.57,0.2545,1.21,0.10
1,10,36.40,35.15,3,16.06,13.43,90.54,16.06,0.1370,0.59,0.10
1,11,38.87,35.34,3,16.34,11.99,81.45,16.34,0.1393,1.70,6.07
1,12,20.51,26.68,1,23.37,12.38,83.90,23.37,1.0000,1.04,5.93
1,13,39.99,35.81,3,23.64,11.33,77.32,23.64,0.2016,0.50,6.08
1,14,15.63,40.31,0,33.94,0.78,22.71,28.72,0.2972,1.87,6.21
1,15,35.11,42.99,3,19.29,9.39,65.50,19.29,0.1645,1.56,0.12
1,16,18.74,18.60,2,15.79,21.13,140.62,15.79,0.2194,1.37,5.92
1,17,45.42,25.78,5,10.21,13.17,88.89,10.21,0.1151,0.72,5.95
1,18,46.20,34.57,3,15.22,9.26,64.75,15.22,0.1298,1.49,0.33
1,19,30.81,20.83,4,14.81,15.62,104.53,14.81,0.2103,1.96,0.27
1,20,9.61,18.03,0,16.09,8.65,61.14,16.09,0.1666,1.71,0.08
1,21,26.53,21.56,2,9.77,14.17,95.20,9.77,0.1357,1.13,6.24
1,22,32.03,19.15,4,27.92,18.64,124.24,27.92,0.3963,1.48,6.28
1,23,20.44,6.89,2,32.38,9.00,63.20,32.38,0.4500,1.38,0.26
2,0,42.90,40.72,3,9.07,9.08,63.69,9.07,0.0648,1.21,6.09
2,1,33.88,33.50,3,17.65,16.45,109.95,17.65,0.1261,1.47,6.01
2,2,44.35,12.92,5,34.85,8.71,61.53,34.85,0.3931,1.69,5.70
2,3,40.17,23.13,5,21.04,28.39,188.63,21.04,0.2373,0.78,0.33
2,4,8.25,37.60,0,22.65,7.68,55.57,22.65,0.3336,1.14,0.35
2,5,20.32,10.77,2,6.93,12.06,81.85,6.93,0.0963,1.38,5.65
2,6,34.08,15.68,4,27.71,10.50,72.22,27.71,0.3934,1.53,0.14
2,7,10.86,44.32,0,29.15,2.32,28.74,29.15,0.4293,0.62,0.02
2,8,15.99,17.90,2,7.09,14.84,99.55,7.09,0.0986,1.07,5.86
2,9,40.60,17.66,5,22.57,16.65,111.22,22.57,0.2545,1.25,6.04
