step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,38.55,32.37,0,10.49,7.07,52.15,4.72,0.0315,0.74,0.00
0,1,14.46,41.44,3,11.17,11.73,79.80,11.17,0.2263,0.72,0.00
0,2,43.66,34.70,0,32.08,7.22,52.98,14.43,0.0962,1.22,0.00
0,3,42.63,37.73,0,18.51,8.81,62.10,8.33,0.0555,1.36,0.00
0,4,34.17,7.05,4,5.06,0.42,21.43,2.71,0.0181,1.15,0.00
0,5,23.56,19.77,4,27.29,2.38,28.99,14.64,0.0976,1.66,0.00
0,6,9.14,23.42,2,19.95,12.45,84.31,14.93,0.0995,1.94,0.00
0,7,32.57,14.92,4,27.00,1.34,24.81,13.30,0.0887,0.52,0.00
0,8,19.67,38.99,3,32.50,9.16,64.14,32.50,0.6582,0.92,0.00
0,9,24.72,33.15,4,20.52,7.30,53.44,11.00,0.0734,1.51,0.00
0,10,10.94,34.29,1,7.95,6.02,46.46,7.95,0.4241,1.77,0.00
0,11,6.62,7.16,2,14.54,9.12,63.91,10.88,0.0725,1.75,0.00
0,12,15.92,33.78,4,11.57,29.67,197.13,6.20,0.0414,0.75,0.00
0,13,11.53,19.21,2,13.32,10.34,71.27,9.97,0.0665,0.73,0.00
0,14,11.12,8.96,2,24.90,9.08,63.70,18.63,0.1242,1.08,0.00
0,15,6.89,20.87,2,21.38,11.24,76.78,16.00,0.1067,1.78,0.00
0,16,43.37,44.96,0,24.55,9.19,64.32,11.05,0.0736,1.63,0.00
0,17,35.31,30.95,0,13.70,5.83,45.44,6.16,0.0411,1.50,0.00
0,18,43.02,25.14,0,11.43,3.71,34.86,5.14,0.0343,1.20,0.00
0,19,14.98,17.85,2,18.32,9.29,64.91,13.71,0.0914,1.94,0.00
0,20,43.89,28.02,0,20.10,4.65,39.39,9.04,0.0603,1.60,0.00
0,21,35.77,39.72,0,27.08,16.07,107.49,12.18,0.0812,0.94,0.00
0,22,39.25,29.04,0,10.03,5.13,41.83,4.51,0.0301,0.96,0.00
0,23,42.14,20.02,0,34.56,2.25,28.42,12.79,0.0852,1.91,0.00
0,24,16.04,35.37,4,8.46,15.88,106.23,4.54,0.0302,1.17,0.00
0,25,12.98,29.10,2,31.67,11.07,75.70,23.70,0.1580,0.63,0.00
0,26,24.36,40.42,3,5.71,1.79,26.55,5.71,0.1156,0.66,0.00
0,27,19.15,14.13,4,24.28,0.21,20.70,11.10,0.0740,1.72,0.00
0,28,17.80,10.82,2,17.16,8.58,60.73,12.84,0.0856,0.83,0.00
0,29,32.07,10.15,4,34.96,0.71,22.46,12.05,0.0803,0.62,0.00
0,30,27.31,20.47,4,13.06,2.62,30.00,7.00,0.0467,0.69,0.00
0,31,25.01,21.19,4,9.15,2.93,31.33,4.91,0.0327,1.81,0.00
0,32,17.20,36.33,4,11.26,12.57,85.06,6.04,0.0403,0.62,0.00
0,33,17.54,17.05,4,22.86,0.37,21.27,11.41,0.0760,1.56,0.00
0,34,17.54,23.39,4,31.60,2.88,31.10,16.68,0.1112,0.91,0.00
0,35,34.56,21.34,0,15.03,1.29,24.62,6.76,0.0451,0.68,0.00
0,36,13.33,19.80,2,11.68,9.96,68.96,8.74,0.0583,1.91,0.00
0,37,36.96,27.46,0,18.62,4.10,36.71,8.38,0.0558,1.66,0.00
0,38,41.63,16.01,0,24.45,1.37,24.90,11.00,0.0733,0.57,0.00
0,39,17.22,35.88,4,26.47,14.11,94.82,14.20,0.0946,0.56,0.00
0,40,44.63,27.87,0,16.70,4.55,38.92,7.51,0.0501,1.20,0.00
0,41,7.11,37.01,1,10.80,12.44,84.24,10.80,0.5759,1.49,0.00
0,42,10.67,19.76,2,12.92,10.66,73.19,9.67,0.0644,0.71,0.00
0,43,42.62,32.03,0,25.83,6.34,48.17,11.62,0.0775,1.45,0.00
0,44,24.87,33.69,4,8.39,7.14,52.53,4.50,0.0300,1.35,0.00
0,45,36.85,12.50,4,18.13,0.96,23.36,9.72,0.0648,0.51,0.00
0,46,37.52,17.47,0,28.77,1.07,23.77,10.70,0.0713,0.67,0.00
0,47,44.82,24.16,0,12.61,3.44,33.65,5.67,0.0378,0.80,0.00
0,48,13.40,25.86,2,14.60,10.85,74.40,10.93,0.0728,0.52,0.00
1,0,39.19,32.64,0,10.49,7.19,52.79,10.34,0.0689,0.70,0.39
1,1,15.23,41.45,3,11.17,13.66,91.98,11.17,1.0000,0.77,0.01
1,2,44.83,34.45,0,32.08,6.79,50.59,31.61,0.2107,1.19,6.07
1,3,43.94,37.65,0,18.51,8.16,58.33,18.24,0.1216,1.31,6.22
1,4,35.40,7.13,4,5.06,0.44,21.51,1.30,0.0087,1.23,0.07
1,5,25.18,19.87,4,27.29,2.48,29.40,7.02,0.0468,1.63,0.06
1,6,10.96,22.71,2,19.95,11.62,79.12,19.95,1.0000,1.96,5.91
1,7,33.06,15.12,4,27.00,1.36,24.87,6.38,0.0425,0.52,0.38
1,8,20.50,39.05,4,32.50,6.28,47.85,8.36,0.0557,0.83,0.07
1,9,26.20,33.53,4,20.52,6.22,47.49,5.28,0.0352,1.52,0.25
1,10,12.75,34.40,4,7.95,3.69,34.77,2.05,0.0136,1.82,0.06
1,11,8.31,6.88,1,14.54,1.92,27.10,14.54,0.1264,1.71,6.12
1,12,16.75,33.90,4,11.57,26.88,178.66,2.98,0.0198,0.84,0.14
1,13,12.28,18.98,1,13.32,1.18,24.18,13.32,0.1158,0.78,5.99
1,14,12.28,8.91,1,24.90,1.31,24.67,24.90,0.2165,1.16,6.24
1,15,8.72,20.45,1,21.38,3.19,32.51,21.38,0.1859,1.88,6.06
1,16,44.92,44.98,0,24.55,8.35,59.39,24.19,0.1613,1.54,0.01
1,17,36.71,30.88,0,13.70,6.02,46.42,13.50,0.0900,1.40,6.23
1,18,44.23,24.78,4,11.43,1.45,25.22,2.94,0.0196,1.26,5.99
1,19,16.95,18.17,4,18.32,0.44,21.50,4.71,0.0314,2.00,0.16
1,20,45.39,27.67,4,20.10,1.41,25.07,5.17,0.0345,1.54,6.05
1,21,36.63,39.93,0,27.08,15.13,101.39,26.68,0.1779,0.89,0.23
1,22,40.19,29.19,4,10.03,1.98,27.32,2.58,0.0172,0.96,0.16
1,23,44.02,20.71,4,34.56,1.28,24.57,7.31,0.0487,2.00,0.35
1,24,17.10,35.07,4,8.46,17.67,117.90,2.18,0.0145,1.11,6.01
1,25,13.66,29.22,4,31.67,4.16,37.01,8.14,0.0543,0.69,0.18
1,26,24.92,40.30,4,5.71,4.02,36.35,1.47,0.0098,0.56,6.08
1,27,20.82,13.82,4,24.28,0.46,21.58,5.32,0.0355,1.70,6.11
1,28,18.57,11.02,1,17.16,0.04,20.12,17.16,0.1492,0.79,0.25
1,29,32.75,9.99,4,34.96,0.70,22.43,5.78,0.0385,0.70,6.05
1,30,28.07,20.62,4,13.06,2.62,29.99,3.36,0.0224,0.77,0.19
1,31,26.81,21.66,4,9.15,3.00,31.66,2.35,0.0157,1.86,0.26
1,32,17.82,36.24,4,11.26,12.68,85.76,2.90,0.0193,0.62,6.13
1,33,19.10,16.60,4,22.86,0.69,22.39,5.47,0.0365,1.62,6.00
1,34,18.47,23.40,4,31.60,3.29,32.94,8.00,0.0533,0.92,0.02
1,35,35.13,21.16,4,15.03,2.09,27.76,3.87,0.0258,0.60,5.98
1,36,15.31,19.75,4,11.68,0.13,20.44,3.00,0.0200,1.97,6.26
1,37,38.53,27.85,4,18.62,2.20,28.22,4.79,0.0319,1.62,0.24
1,38,42.24,16.21,4,24.45,1.09,23.86,6.29,0.0419,0.65,0.32
1,39,17.70,35.71,4,26.47,14.41,96.77,6.81,0.0454,0.51,5.93
1,40,45.71,28.21,4,16.70,1.39,24.97,4.29,0.0286,1.14,0.31
1,41,8.55,36.50,1,10.80,11.54,78.61,10.80,0.0939,1.53,5.95
1,42,11.44,19.87,1,12.92,1.62,25.90,12.92,0.1123,0.77,0.15
1,43,43.97,31.50,0,25.83,5.91,45.83,25.44,0.1696,1.45,5.91
1,44,26.27,33.85,4,8.39,6.13,47.04,2.16,0.0144,1.41,0.11
1,45,37.38,12.67,4,18.13,0.96,23.38,4.66,0.0311,0.56,0.30
1,46,38.10,17.67,4,28.77,1.45,25.22,6.11,0.0408,0.61,0.34
1,47,45.64,23.91,4,12.61,1.30,24.65,3.24,0.0216,0.85,5.99
1,48,13.91,26.06,4,14.60,1.47,25.30,3.75,0.0250,0.55,0.38
2,0,39.86,32.65,0,10.49,7.11,52.36,9.97,0.0664,0.67,0.03
2,1,16.07,41.51,3,11.17,16.16,108.04,11.17,0.2558,0.84,0.07
2,2,46.02,34.65,0,32.08,6.52,49.13,30.47,0.2031,1.21,0.17
2,3,45.20,37.33,0,18.51,7.55,54.81,17.58,0.1172,1.30,6.03
2,4,36.58,7.11,4,5.06,0.45,21.53,1.39,0.0093,1.18,6.27
2,5,26.72,20.04,4,27.29,2.52,29.57,7.52,0.0501,1.55,0.11
2,6,12.96,22.57,1,19.95,0.45,21.54,19.95,0.1481,2.00,6.21
2,7,33.46,15.41,4,27.00,1.39,24.99,6.85,0.0457,0.50,0.62
2,8,21.33,39.35,3,32.50,8.24,58.76,32.50,0.7442,0.88,0.36
2,9,27.48,34.24,4,20.52,5.35,42.93,5.65,0.0377,1.46,0.51
2,10,14.55,34.89,4,7.95,12.75,86.18,2.19,0.0146,1.86,0.27
2,11,10.03,7.14,1,14.54,1.67,26.08,14.54,0.1079,1.74,0.15
2,12,17.61,34.10,4,11.57,20.88,138.95,3.19,0.0212,0.89,0.23
2,13,12.93,18.58,1,13.32,0.88,23.08,13.32,0.0989,0.77,5.72
2,14,13.47,8.65,1,24.90,1.10,23.88,24.67,0.1831,1.21,6.07
2,15,10.29,19.57,1,21.38,2.22,28.31,21.38,0.1587,1.80,5.78
2,16,46.48,45.11,0,24.55,7.61,55.18,23.31,0.1554,1.57,0.09
2,17,38.14,30.46,0,13.70,5.86,45.60,13.01,0.0867,1.49,6.00
2,18,45.47,24.22,4,11.43,1.33,24.74,3.15,0.0210,1.35,5.86
2,19,18.95,18.28,4,18.32,1.10,23.87,5.04,0.0336,2.00,0.05
2,20,46.93,27.71,4,20.10,1.28,24.57,5.53,0.0369,1.55,0.03
2,21,37.45,39.90,0,27.08,14.05,94.47,25.72,0.1714,0.81,6.25
2,22,41.15,28.97,4,10.03,1.86,26.83,2.76,0.0184,0.98,6.06
2,23,45.98,21.12,4,34.56,1.16,24.13,6.77,0.0451,2.00,0.21
2,24,18.30,34.99,4,8.46,15.70,105.05,2.33,0.0155,1.20,6.22
2,25,14.30,29.26,4,31.67,6.18,47.30,8.72,0.0581,0.65,0.06
2,26,25.55,40.24,0,5.71,1.55,25.62,5.42,0.0361,0.64,6.18
2,27,22.43,13.04,4,24.28,0.56,21.91,5.94,0.0396,1.79,5.83
2,28,19.27,11.18,1,17.16,-0.10,19.68,17.16,0.1273,0.72,0.22
2,29,33.41,9.67,4,34.96,0.68,22.33,6.18,0.0412,0.73,5.84
2,30,28.79,20.80,4,13.06,2.62,29.98,3.60,0.0240,0.75,0.24
2,31,28.43,22.61,4,9.15,3.12,32.20,2.52,0.0168,1.87,0.53
2,32,18.40,36.11,4,11.26,12.56,84.98,3.10,0.0207,0.59,6.07
2,33,20.66,16.21,4,22.86,0.93,23.26,6.17,0.0411,1.61,6.04
2,34,19.32,23.51,4,31.60,3.64,34.55,8.70,0.0580,0.86,0.13
2,35,35.71,20.88,4,15.03,2.00,27.39,4.14,0.0276,0.65,5.83
2,36,17.14,19.09,4,11.68,0.76,22.63,3.22,0.0214,1.95,5.94
2,37,40.07,28.32,4,18.62,1.99,27.37,5.13,0.0342,1.61,0.30
2,38,42.75,16.54,4,24.45,1.09,23.85,6.57,0.0438,0.61,0.57
2,39,18.20,35.64,4,26.47,14.04,94.42,7.29,0.0486,0.50,6.14
2,40,46.84,28.19,4,16.70,1.29,24.61,4.60,0.0307,1.12,6.26
2,41,10.09,36.41,1,10.80,7.31,53.47,10.80,0.0802,1.54,6.22
2,42,12.21,19.94,1,12.92,1.18,24.20,12.92,0.0959,0.78,0.09
2,43,45.48,31.22,0,25.83,5.57,44.05,24.52,0.1635,1.53,6.10
2,44,27.72,33.61,4,8.39,5.30,42.69,2.31,0.0154,1.47,6.12
2,45,37.88,12.64,4,18.13,0.95,23.33,4.99,0.0333,0.50,6.24
2,46,38.75,17.77,4,28.77,1.42,25.11,6.95,0.0463,0.66,0.15
2,47,46.38,23.66,4,12.61,1.24,24.40,3.47,0.0232,0.78,5.96
2,48,14.46,26.38,4,14.60,2.56,29.72,4.02,0.0268,0.64,0.53
3,0,40.55,32.73,0,10.49,7.05,52.01,9.97,0.0664,0.70,0.11
3,1,16.89,41.77,3,11.17,19.75,131.55,11.17,0.2558,0.86,0.32
3,2,47.26,34.72,0,32.08,6.21,47.45,30.47,0.2031,1.24,0.06
3,3,46.58,37.31,0,18.51,7.03,51.92,17.58,0.1172,1.39,6.27
3,4,37.73,7.25,4,5.06,0.46,21.58,1.30,0.0087,1.16,0.12
3,5,28.19,19.96,4,27.29,2.44,29.24,7.03,0.0469,1.48,6.23
3,6,14.85,21.93,4,19.95,0.48,21.63,5.14,0.0343,2.00,5.96
3,7,34.03,15.58,4,27.00,1.40,25.02,6.44,0.0429,0.59,0.29
3,8,22.02,39.75,3,32.50,7.60,55.10,32.50,0.7442,0.80,0.52
3,9,28.72,34.91,4,20.52,4.53,38.79,5.29,0.0353,1.41,0.50
3,10,16.42,35.06,4,7.95,18.01,120.10,2.05,0.0137,1.87,0.09
3,11,11.65,7.90,1,14.54,1.42,25.10,14.54,0.1501,1.79,0.44
3,12,18.51,34.23,4,11.57,17.05,113.82,2.98,0.0199,0.90,0.14
3,13,13.71,18.38,1,13.32,0.54,21.85,13.32,0.1376,0.81,6.03
3,14,14.58,8.35,1,24.90,0.91,23.19,23.88,0.2466,1.16,6.02
3,15,12.00,19.35,1,21.38,1.32,24.70,21.38,0.2208,1.72,6.15
3,16,48.04,44.83,0,24.55,7.02,51.84,23.31,0.1554,1.59,6.10
3,17,39.52,30.07,0,13.70,5.67,44.59,13.01,0.0867,1.43,6.01
3,18,46.71,23.83,4,11.43,1.22,24.33,2.95,0.0196,1.30,5.98
3,19,20.88,18.80,4,18.32,1.71,26.23,4.72,0.0315,2.00,0.26
3,20,48.56,27.63,4,20.10,1.15,24.09,5.18,0.0345,1.62,6.23
3,21,38.30,39.73,0,27.08,12.95,87.49,25.72,0.1714,0.87,6.08
3,22,42.16,29.06,4,10.03,1.74,26.36,2.58,0.0172,1.01,0.08
3,23,47.68,22.10,4,34.56,1.09,23.85,6.22,0.0415,1.96,0.52
3,24,19.41,34.80,4,8.46,13.69,92.19,2.18,0.0145,1.12,6.11
3,25,14.93,29.53,4,31.67,8.53,60.47,8.16,0.0544,0.68,0.40
3,26,26.14,40.26,0,5.71,3.49,33.84,5.42,0.0361,0.59,0.05
3,27,24.26,12.73,4,24.28,0.71,22.44,5.65,0.0377,1.85,6.11
3,28,19.91,11.24,4,17.16,-0.08,19.74,4.42,0.0295,0.65,0.10
3,29,33.99,9.40,4,34.96,0.65,22.24,5.76,0.0384,0.64,5.83
3,30,29.49,21.24,4,13.06,2.66,30.18,3.37,0.0224,0.83,0.56
3,31,30.16,23.09,4,9.15,3.01,31.70,2.36,0.0157,1.79,0.27
3,32,18.97,35.88,4,11.26,12.44,84.28,2.90,0.0194,0.62,5.89
3,33,22.22,15.69,4,22.86,1.06,23.73,5.89,0.0393,1.64,5.96
3,34,20.12,23.55,4,31.60,3.84,35.49,8.15,0.0543,0.80,0.04
3,35,36.30,20.77,4,15.03,1.93,27.11,3.88,0.0258,0.60,6.10
3,36,19.08,18.91,4,11.68,1.33,24.76,3.01,0.0201,1.95,6.19
3,37,41.63,28.69,4,18.62,1.80,26.60,4.80,0.0320,1.61,0.23
3,38,43.31,16.77,4,24.45,1.08,23.80,6.15,0.0410,0.60,0.39
3,39,18.67,35.47,4,26.47,13.78,92.72,6.82,0.0455,0.50,5.94
3,40,47.90,28.02,4,16.70,1.21,24.29,4.30,0.0287,1.07,6.12
3,41,11.53,36.21,1,10.80,2.30,28.64,10.80,0.1115,1.45,6.15
3,42,12.98,19.88,1,12.92,0.76,22.63,12.92,0.1334,0.77,6.20
3,43,47.04,30.91,0,25.83,5.23,42.30,24.52,0.1635,1.59,6.09
3,44,29.11,33.72,4,8.39,4.57,39.03,2.16,0.0144,1.40,0.08
3,45,38.41,12.49,4,18.13,0.92,23.23,4.67,0.0311,0.55,6.00
3,46,39.34,17.98,4,28.77,1.40,25.04,6.47,0.0431,0.63,0.33
3,47,47.02,23.15,4,12.61,1.17,24.16,3.25,0.0217,0.82,5.61
3,48,14.87,26.81,4,14.60,3.60,34.38,3.76,0.0251,0.59,0.81
4,0,41.16,32.89,0,10.49,7.02,51.87,10.31,0.0688,0.63,0.25
4,1,17.58,42.30,3,11.17,25.39,168.75,11.17,0.2558,0.87,0.65
