step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,28.58,28.97,2,23.99,9.48,66.09,13.53,0.0902,0.98,0.00
0,1,12.72,16.06,0,29.96,16.44,109.90,14.95,0.0997,1.21,0.00
0,2,23.10,44.86,0,10.93,19.11,127.34,5.45,0.0364,0.77,0.00
0,3,42.23,20.92,2,9.94,19.15,127.56,5.61,0.0374,1.21,0.00
0,4,36.18,41.46,2,17.99,12.65,85.55,10.15,0.0676,1.55,0.00
0,5,19.14,7.03,1,34.40,15.06,100.95,24.59,0.1639,0.54,0.00
0,6,22.00,10.64,1,21.56,17.42,116.25,15.41,0.1028,1.68,0.00
0,7,19.06,30.08,0,16.57,27.34,181.73,8.27,0.0551,0.70,0.00
0,8,31.06,8.12,1,17.02,16.15,107.99,12.16,0.0811,2.00,0.00
0,9,8.92,8.80,1,16.89,11.19,76.43,12.07,0.0805,0.57,0.00
0,10,18.39,28.40,0,19.75,29.25,194.34,9.86,0.0657,0.74,0.00
0,11,24.77,34.60,0,5.34,17.56,117.17,2.67,0.0178,1.80,0.00
0,12,23.92,12.43,1,24.60,19.30,128.54,17.58,0.1172,0.62,0.00
0,13,21.98,31.68,0,31.59,20.13,134.01,15.77,0.1051,1.16,0.00
0,14,18.16,22.17,1,17.78,11.88,80.72,12.71,0.0847,1.03,0.00
0,15,30.20,44.56,2,11.44,10.59,72.80,6.45,0.0430,1.01,0.00
0,16,8.75,26.27,0,28.44,27.90,185.44,14.19,0.0946,1.36,0.00
0,17,44.93,29.97,2,13.18,17.28,115.36,7.43,0.0496,1.53,0.00
0,18,34.66,24.54,2,27.10,48.67,323.39,15.28,0.1019,1.13,0.00
0,19,37.99,23.45,2,6.34,27.93,185.60,3.58,0.0238,1.45,0.00
0,20,11.34,22.49,0,33.31,24.24,161.14,16.62,0.1108,1.53,0.00
0,21,42.22,26.48,2,5.06,20.27,134.94,2.85,0.0190,1.01,0.00
0,22,42.42,8.28,2,34.81,11.88,80.76,19.63,0.1309,0.99,0.00
0,23,10.28,15.73,0,17.92,17.62,117.56,8.94,0.0596,1.15,0.00
0,24,26.98,12.52,1,12.23,19.42,129.36,8.74,0.0583,1.54,0.00
0,25,24.75,28.33,1,22.93,15.42,103.24,16.39,0.1093,1.63,0.00
0,26,32.67,24.40,2,13.67,25.38,168.71,7.71,0.0514,0.89,0.00
0,27,5.49,14.95,0,30.91,18.52,123.47,15.43,0.1028,1.86,0.00
0,28,31.13,39.35,2,8.90,11.47,78.21,5.02,0.0335,0.66,0.00
0,29,7.68,14.38,0,32.15,17.82,118.84,16.05,0.1070,1.82,0.00
0,30,12.48,34.79,0,13.83,28.98,192.58,6.90,0.0460,1.62,0.00
0,31,11.21,24.55,0,29.88,27.88,185.30,14.91,0.0994,1.88,0.00
0,32,44.30,29.72,2,12.15,17.65,117.76,6.85,0.0457,1.78,0.00
0,33,18.91,9.54,1,19.93,15.55,104.12,14.24,0.0950,0.97,0.00
0,34,9.29,7.47,1,16.59,11.50,78.40,11.86,0.0791,1.75,0.00
0,35,14.97,15.05,1,5.92,12.81,86.58,4.23,0.0282,0.54,0.00
0,36,33.40,25.58,2,30.61,28.45,189.07,17.26,0.1151,1.22,0.00
0,37,31.94,40.04,2,22.73,11.69,79.53,12.82,0.0855,0.59,0.00
0,38,35.32,11.97,2,28.04,10.86,74.42,15.82,0.1054,0.94,0.00
1,0,29.57,28.65,1,23.99,13.79,92.77,13.99,0.0933,1.05,5.97
1,1,13.85,16.04,0,29.96,15.55,104.12,11.21,0.0747,1.13,6.26
1,2,23.87,44.60,0,10.93,18.85,125.61,4.09,0.0272,0.81,5.96
1,3,43.48,21.01,2,9.94,18.33,122.19,9.94,0.0842,1.26,0.07
1,4,37.65,41.12,0,17.99,14.43,96.90,6.73,0.0449,1.51,6.06
1,5,19.68,7.16,1,34.40,15.28,102.36,20.06,0.1337,0.56,0.23
1,6,23.53,10.26,1,21.56,17.73,118.28,12.57,0.0838,1.58,6.04
1,7,19.69,30.07,0,16.57,25.18,167.40,6.20,0.0413,0.64,6.27
1,8,32.99,7.57,1,17.02,15.49,103.69,9.92,0.0661,2.00,6.01
1,9,9.55,9.01,0,16.89,15.46,103.52,6.32,0.0421,0.66,0.32
1,10,19.09,28.66,0,19.75,26.47,175.91,7.39,0.0492,0.74,0.35
1,11,26.59,34.65,0,5.34,15.99,106.94,2.00,0.0133,1.82,0.03
1,12,24.58,12.36,1,24.60,19.39,129.14,14.34,0.0956,0.66,6.17
1,13,23.15,31.99,0,31.59,18.26,121.76,11.82,0.0788,1.21,0.26
1,14,19.11,22.07,1,17.78,14.78,99.13,10.36,0.0691,0.96,6.17
1,15,31.23,44.53,0,11.44,16.40,109.62,4.28,0.0285,1.03,6.25
1,16,10.02,26.69,0,28.44,29.94,198.98,10.64,0.0709,1.34,0.32
1,17,46.50,29.78,2,13.18,16.69,111.50,13.18,0.1117,1.58,6.16
1,18,35.72,24.17,2,27.10,44.55,295.97,27.10,0.2296,1.13,5.95
1,19,39.31,22.91,2,6.34,24.18,160.77,6.34,0.0537,1.43,5.90
1,20,12.81,21.89,0,33.31,22.84,151.92,12.46,0.0831,1.59,5.90
1,21,43.29,26.53,2,5.06,19.32,128.71,5.06,0.0428,1.07,0.05
1,22,43.42,8.56,1,34.81,12.83,86.72,20.29,0.1353,1.03,0.27
1,23,11.32,15.39,0,17.92,16.91,112.96,6.70,0.0447,1.10,5.97
1,24,28.56,12.43,1,12.23,18.77,125.09,7.13,0.0475,1.58,6.23
1,25,26.38,28.65,1,22.93,15.90,106.38,13.37,0.0891,1.67,0.20
1,26,33.53,24.38,2,13.67,32.57,216.41,13.67,0.1158,0.86,6.26
1,27,7.27,14.33,0,30.91,17.90,119.37,11.56,0.0771,1.88,5.95
1,28,31.76,39.54,0,8.90,15.30,102.49,3.33,0.0222,0.66,0.29
1,29,9.49,14.35,0,32.15,17.21,114.91,12.03,0.0802,1.81,6.27
1,30,14.00,34.36,0,13.83,29.76,197.73,5.17,0.0345,1.58,6.01
1,31,13.05,25.27,0,29.88,31.00,205.99,11.17,0.0745,1.98,0.37
1,32,46.06,30.24,2,12.15,16.74,111.81,12.15,0.1029,1.83,0.28
1,33,19.93,9.20,1,19.93,15.94,106.63,11.62,0.0775,1.07,5.97
1,34,10.98,7.68,0,16.59,14.74,98.86,6.21,0.0414,1.70,0.12
1,35,15.51,15.04,0,5.92,13.59,91.52,2.22,0.0148,0.55,6.26
1,36,34.60,25.16,2,30.61,38.86,258.15,30.61,0.2593,1.26,5.95
1,37,32.43,39.89,0,22.73,15.19,101.80,8.50,0.0567,0.52,5.99
1,38,36.24,12.21,1,28.04,14.03,94.35,16.35,0.1090,0.95,0.26
2,0,30.58,28.15,2,23.99,14.02,94.24,23.99,0.1689,1.13,5.82
2,1,14.91,15.57,0,29.96,14.37,96.52,11.38,0.0758,1.15,5.87
2,2,24.60,44.58,0,10.93,18.58,123.82,4.15,0.0277,0.74,6.26
2,3,44.66,21.50,2,9.94,17.80,118.75,9.94,0.0700,1.27,0.40
2,4,39.16,41.24,0,17.99,14.26,95.82,6.83,0.0455,1.51,0.07
2,5,20.24,7.31,1,34.40,15.51,103.82,21.57,0.1438,0.57,0.27
2,6,25.02,9.70,1,21.56,17.66,117.85,13.52,0.0901,1.59,5.92
2,7,20.25,30.19,0,16.57,23.52,156.38,6.29,0.0419,0.57,0.21
2,8,34.98,7.73,1,17.02,14.90,99.90,10.67,0.0711,2.00,0.08
2,9,10.19,9.25,0,16.89,15.29,102.40,6.41,0.0427,0.68,0.36
2,10,19.76,29.07,0,19.75,24.35,161.90,7.50,0.0500,0.78,0.56
2,11,28.39,35.10,0,5.34,15.02,100.71,2.03,0.0135,1.86,0.24
2,12,25.23,12.34,1,24.60,19.45,129.55,15.43,0.1028,0.65,6.25
2,13,24.37,32.28,0,31.59,16.73,111.76,11.99,0.0800,1.25,0.24
2,14,20.04,21.82,1,17.78,18.16,121.06,11.15,0.0743,0.96,6.03
2,15,32.32,44.32,0,11.44,16.09,107.62,4.34,0.0289,1.10,6.10
2,16,11.31,26.82,0,28.44,32.35,214.96,10.79,0.0720,1.29,0.10
2,17,48.08,29.93,2,13.18,16.07,107.48,13.18,0.0928,1.59,0.10
2,18,36.53,23.49,2,27.10,34.26,227.60,27.10,0.1908,1.06,5.59
2,19,40.52,22.05,2,6.34,21.60,143.70,6.34,0.0446,1.49,5.67
2,20,14.24,21.09,0,33.31,20.34,135.40,12.65,0.0843,1.64,5.77
2,21,44.40,26.27,2,5.06,18.54,123.61,5.06,0.0356,1.14,6.06
