step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,18.74,27.09,3,34.87,9.88,68.44,15.54,0.1036,1.29,0.00
0,1,38.35,29.41,4,31.22,3.04,31.85,16.72,0.1115,1.53,0.00
0,2,29.64,32.91,4,17.46,7.91,56.90,9.35,0.0624,1.44,0.00
0,3,33.06,7.33,2,26.17,13.84,93.14,20.80,0.1387,1.40,0.00
0,4,8.90,31.44,3,26.82,7.35,53.71,11.95,0.0797,1.80,0.00
0,5,42.62,26.48,2,13.05,11.85,80.57,10.37,0.0691,0.87,0.00
0,6,17.04,39.74,3,26.24,3.77,35.16,11.69,0.0780,1.81,0.00
0,7,13.78,30.23,3,20.45,11.57,78.83,9.11,0.0607,0.62,0.00
0,8,42.67,18.70,2,27.94,17.49,116.68,22.21,0.1481,1.80,0.00
0,9,37.70,14.54,2,18.04,28.66,190.45,14.34,0.0956,0.85,0.00
0,10,27.81,19.31,1,5.56,3.75,35.08,5.56,0.0956,1.97,0.00
0,11,15.84,35.13,3,10.60,6.10,46.86,4.72,0.0315,0.53,0.00
0,12,32.89,21.46,2,14.21,11.70,79.60,11.30,0.0753,1.17,0.00
0,13,32.01,29.09,4,19.81,7.39,53.95,10.61,0.0708,0.55,0.00
0,14,36.13,41.95,4,23.20,3.47,33.77,12.42,0.0828,1.63,0.00
0,15,37.89,11.65,2,11.17,23.25,154.60,8.88,0.0592,1.82,0.00
0,16,11.18,29.44,3,7.22,10.66,73.20,3.22,0.0214,1.06,0.00
0,17,29.89,14.91,1,27.45,10.87,74.49,27.45,0.4721,0.75,0.00
0,18,37.47,31.33,4,8.63,3.73,34.95,4.62,0.0308,0.70,0.00
0,19,14.79,25.65,3,20.79,34.24,227.48,9.26,0.0618,0.55,0.00
0,20,26.82,18.39,1,25.14,8.57,60.69,25.14,0.4323,1.73,0.00
0,21,41.15,12.86,2,28.90,20.44,136.05,22.97,0.1531,1.33,0.00
0,22,26.83,34.25,4,28.41,8.11,58.00,15.22,0.1014,1.38,0.00
0,23,5.87,43.66,3,17.84,2.91,31.26,7.95,0.0530,0.89,0.00
0,24,12.90,44.99,3,17.34,2.89,31.16,7.72,0.0515,0.74,0.00
0,25,10.39,33.40,3,31.28,7.09,52.25,13.94,0.0929,1.08,0.00
0,26,40.31,26.96,2,7.19,11.06,75.68,5.71,0.0381,0.69,0.00
0,27,19.35,36.43,3,15.87,3.93,35.92,7.07,0.0471,0.94,0.00
0,28,10.83,10.53,0,18.05,10.98,75.16,18.05,0.3041,0.80,0.00
0,29,21.01,42.31,4,14.78,4.44,38.37,7.91,0.0528,1.11,0.00
0,30,24.87,42.74,4,12.04,4.55,38.90,6.45,0.0430,0.89,0.00
0,31,14.68,38.64,3,29.26,4.59,39.11,13.04,0.0869,0.71,0.00
0,32,36.58,43.14,4,14.68,3.25,32.78,7.86,0.0524,1.68,0.00
0,33,39.97,19.79,2,8.99,18.25,121.71,7.15,0.0477,1.68,0.00
0,34,10.12,39.26,3,28.34,4.40,38.16,12.63,0.0842,1.23,0.00
0,35,13.40,33.08,3,25.73,8.08,57.83,11.46,0.0764,0.69,0.00
0,36,18.81,12.75,0,30.42,9.65,67.05,30.42,0.5126,0.69,0.00
0,37,18.21,26.83,3,24.01,11.99,81.42,10.70,0.0713,0.87,0.00
0,38,32.31,11.01,2,33.05,16.66,111.29,26.27,0.1751,1.28,0.00
0,39,23.77,20.19,4,8.29,-0.17,19.45,4.44,0.0296,1.83,0.00
0,40,27.52,43.41,4,30.98,4.32,37.76,16.59,0.1106,0.92,0.00
0,41,21.02,41.07,4,30.07,4.76,39.94,16.11,0.1074,1.62,0.00
0,42,39.30,43.03,4,25.23,2.81,30.83,13.51,0.0901,1.66,0.00
0,43,37.21,31.76,4,15.24,3.88,35.66,8.16,0.0544,1.08,0.00
0,44,17.22,13.64,0,10.87,17.17,114.59,10.87,0.1832,1.60,0.00
1,0,19.92,26.83,4,34.87,9.69,67.33,10.64,0.0709,1.21,6.06
1,1,39.89,29.66,4,31.22,2.48,29.41,9.53,0.0635,1.56,0.16
1,2,31.02,33.13,4,17.46,7.05,52.01,5.33,0.0355,1.40,0.16
1,3,34.46,7.70,2,26.17,15.68,104.97,21.62,0.1441,1.45,0.26
1,4,10.67,31.34,3,26.82,8.61,60.91,26.82,0.2027,1.78,6.23
1,5,43.50,26.80,2,13.05,11.76,79.97,10.78,0.0719,0.93,0.35
1,6,18.74,40.38,4,26.24,4.58,39.05,8.01,0.0534,1.81,0.36
1,7,14.35,30.31,3,20.45,11.52,78.53,20.45,0.1546,0.57,0.13
1,8,44.41,18.47,2,27.94,16.50,110.24,23.09,0.1539,1.76,6.15
1,9,38.62,14.63,2,18.04,25.75,171.15,14.91,0.0994,0.93,0.09
1,10,29.73,18.75,1,5.56,4.28,37.60,5.56,0.0559,2.00,6.00
1,11,16.44,35.28,4,10.60,5.00,41.15,3.23,0.0216,0.62,0.25
1,12,34.01,21.81,2,14.21,12.85,86.86,11.75,0.0783,1.18,0.30
1,13,32.58,29.01,4,19.81,6.83,50.80,6.05,0.0403,0.58,6.15
1,14,37.65,42.47,4,23.20,3.14,32.29,7.08,0.0472,1.60,0.33
1,15,39.52,12.29,2,11.17,22.12,147.14,9.23,0.0615,1.75,0.38
1,16,12.15,29.71,3,7.22,11.36,77.49,7.22,0.0545,1.00,0.27
1,17,30.59,14.84,1,27.45,8.96,63.00,27.45,0.2760,0.71,6.18
1,18,38.10,31.16,4,8.63,3.43,33.60,2.63,0.0176,0.65,6.02
1,19,15.26,25.49,3,20.79,36.65,243.51,20.79,0.1571,0.50,5.96
1,20,28.49,17.71,1,25.14,8.78,61.92,25.14,0.2528,1.80,5.90
1,21,42.37,13.29,2,28.90,19.26,128.30,23.88,0.1592,1.29,0.34
1,22,28.18,34.29,4,28.41,7.73,55.85,8.67,0.0578,1.35,0.03
1,23,6.72,43.37,4,17.84,2.09,27.76,5.44,0.0363,0.90,5.96
1,24,13.63,44.79,4,17.34,3.03,31.77,5.29,0.0353,0.76,6.02
1,25,11.53,33.15,3,31.28,7.66,55.43,31.28,0.2365,1.17,6.07
1,26,41.04,27.23,4,7.19,1.48,25.33,2.19,0.0146,0.78,0.35
1,27,20.33,36.34,4,15.87,6.17,47.25,4.84,0.0323,0.98,6.18
1,28,11.64,10.68,0,18.05,12.02,81.59,18.05,1.0000,0.82,0.19
1,29,22.12,42.36,4,14.78,4.53,38.81,4.51,0.0301,1.11,0.04
1,30,25.82,42.86,4,12.04,4.51,38.73,3.67,0.0245,0.95,0.13
1,31,15.43,38.37,4,29.26,4.18,37.13,8.93,0.0595,0.80,5.94
1,32,38.05,43.73,4,14.68,2.96,31.46,4.48,0.0299,1.58,0.38
1,33,41.66,19.66,2,8.99,17.38,116.01,7.43,0.0495,1.70,6.21
1,34,11.24,39.58,4,28.34,3.02,31.76,8.65,0.0577,1.17,0.28
1,35,14.15,33.19,3,25.73,7.97,57.20,25.73,0.1945,0.75,0.14
1,36,19.44,12.87,1,30.42,10.63,73.03,30.42,0.3059,0.65,0.19
1,37,19.10,26.56,4,24.01,7.87,56.64,7.33,0.0488,0.92,5.98
1,38,33.49,10.64,2,33.05,18.88,125.80,27.31,0.1821,1.24,5.99
1,39,25.57,20.63,4,8.29,2.15,28.01,2.53,0.0169,1.85,0.24
1,40,28.33,43.25,4,30.98,4.30,37.70,9.45,0.0630,0.83,6.10
1,41,22.56,41.66,4,30.07,4.75,39.90,9.18,0.0612,1.65,0.36
1,42,40.98,42.74,4,25.23,2.55,29.71,7.70,0.0513,1.71,6.11
1,43,38.25,31.97,4,15.24,3.44,33.65,4.65,0.0310,1.06,0.19
1,44,18.76,14.17,1,10.87,8.53,60.47,10.87,0.1094,1.63,0.33
2,0,20.94,26.27,4,34.87,12.10,82.13,10.15,0.0676,1.17,5.79
2,1,41.48,29.59,4,31.22,1.95,27.19,8.56,0.0570,1.59,6.24
2,2,32.25,33.77,4,17.46,6.19,47.32,5.08,0.0339,1.38,0.48
2,3,35.94,7.56,2,26.17,16.57,110.71,18.30,0.1220,1.48,6.19
2,4,12.40,31.94,3,26.82,8.97,63.03,26.82,0.2517,1.83,0.33
2,5,44.51,26.96,2,13.05,11.74,79.87,9.12,0.0608,1.02,0.16
2,6,20.42,41.06,4,26.24,4.68,39.57,7.64,0.0509,1.81,0.39
2,7,14.99,30.15,3,20.45,11.70,79.62,20.45,0.1919,0.67,6.05
2,8,46.16,18.14,2,27.94,15.67,104.90,19.54,0.1303,1.78,6.09
2,9,39.44,14.39,2,18.04,23.76,157.95,12.61,0.0841,0.85,6.00
2,10,31.70,18.50,2,5.56,14.39,96.63,3.89,0.0259,1.99,6.16
2,11,17.04,35.22,4,10.60,5.27,42.50,3.08,0.0206,0.60,6.18
2,12,35.17,21.93,2,14.21,14.02,94.25,9.94,0.0663,1.16,0.10
2,13,33.16,28.72,4,19.81,6.27,47.75,5.77,0.0384,0.65,5.81
2,14,39.14,43.22,4,23.20,2.82,30.88,6.75,0.0450,1.68,0.47
2,15,41.14,12.70,2,11.17,20.38,135.64,7.81,0.0521,1.68,0.25
2,16,13.17,30.00,3,7.22,11.71,79.66,7.22,0.0677,1.06,0.27
2,17,31.32,14.51,2,27.45,16.50,110.29,19.19,0.1280,0.80,5.86
2,18,38.68,31.04,4,8.63,3.17,32.43,2.51,0.0167,0.60,6.09
2,19,15.76,25.52,3,20.79,30.01,199.42,20.79,0.1951,0.50,0.05
2,20,30.05,16.67,1,25.14,8.30,59.14,25.14,0.3784,1.88,5.70
2,21,43.56,13.77,2,28.90,18.22,121.50,20.21,0.1347,1.29,0.38
2,22,29.47,34.82,4,28.41,7.00,51.77,8.27,0.0551,1.39,0.39
2,23,7.47,43.05,4,17.84,2.21,28.25,5.19,0.0346,0.82,5.87
2,24,14.34,44.83,4,17.34,3.12,32.20,5.04,0.0336,0.71,0.05
2,25,12.80,33.09,3,31.28,8.01,57.43,31.28,0.2936,1.27,6.23
2,26,41.58,27.65,4,7.19,1.45,25.22,2.09,0.0139,0.69,0.66
2,27,21.24,36.40,4,15.87,6.40,48.47,4.62,0.0308,0.91,0.07
2,28,12.38,10.62,0,18.05,12.70,85.91,18.05,1.0000,0.74,6.20
2,29,23.14,42.34,4,14.78,4.60,39.16,4.30,0.0287,1.02,6.27
2,30,26.76,42.67,4,12.04,4.54,38.85,3.50,0.0234,0.96,6.08
2,31,16.14,38.11,4,29.26,4.43,38.29,8.51,0.0568,0.75,5.93
2,32,39.47,44.54,4,14.68,2.67,30.22,4.27,0.0285,1.64,0.52
2,33,43.40,19.56,2,8.99,16.47,110.06,6.29,0.0419,1.74,6.22
2,34,12.45,39.86,4,28.34,3.28,32.90,8.25,0.0550,1.24,0.23
2,35,14.89,33.22,4,25.73,4.42,38.25,7.49,0.0499,0.74,0.04
2,36,20.01,13.15,1,30.42,11.84,80.51,30.42,0.4579,0.63,0.46
2,37,19.84,26.07,4,24.01,9.31,65.07,6.99,0.0466,0.89,5.70
2,38,34.72,10.22,2,33.05,19.91,132.55,23.11,0.1541,1.30,5.95
2,39,27.27,21.22,4,8.29,4.16,37.03,2.41,0.0161,1.80,0.33
2,40,29.11,43.20,4,30.98,4.26,37.47,9.01,0.0601,0.78,6.21
2,41,24.01,42.47,4,30.07,4.60,39.17,8.75,0.0583,1.66,0.51
2,42,42.65,42.76,4,25.23,2.29,28.58,7.34,0.0489,1.67,0.02
2,43,39.31,32.01,4,15.24,3.04,31.85,4.44,0.0296,1.05,0.04
2,44,20.26,14.92,1,10.87,11.68,79.52,10.87,0.1637,1.67,0.47
3,0,21.80,25.57,4,34.87,14.65,98.33,10.19,0.0679,1.10,5.60
3,1,43.07,29.20,4,31.22,1.44,25.18,7.94,0.0530,1.64,6.04
3,2,33.55,34.18,4,17.46,5.46,43.52,5.10,0.0340,1.36,0.31
3,3,37.37,7.32,2,26.17,16.79,112.16,16.38,0.1092,1.45,6.11
3,4,14.13,32.69,3,26.82,8.45,59.97,26.82,0.2517,1.89,0.41
3,5,45.55,26.84,2,13.05,11.83,80.43,8.17,0.0544,1.05,6.16
3,6,21.92,42.08,4,26.24,4.59,39.08,7.67,0.0511,1.81,0.60
3,7,15.69,29.82,3,20.45,11.95,81.19,20.45,0.1919,0.77,5.84
3,8,47.92,17.55,2,27.94,15.01,100.63,17.49,0.1166,1.86,5.96
3,9,40.17,14.00,2,18.04,22.30,148.30,11.29,0.0753,0.82,5.80
3,10,33.69,18.33,2,5.56,20.75,138.11,3.48,0.0232,1.99,6.19
3,11,17.52,35.35,4,10.60,5.45,43.42,3.10,0.0206,0.50,0.26
3,12,36.39,22.09,2,14.21,14.71,98.69,8.90,0.0593,1.23,0.13
3,13,33.77,28.33,4,19.81,5.66,44.54,5.79,0.0386,0.73,5.72
3,14,40.78,43.43,4,23.20,2.55,29.68,6.78,0.0452,1.66,0.12
3,15,42.80,12.48,2,11.17,18.63,124.20,6.99,0.0466,1.67,6.15
3,16,14.21,30.21,3,7.22,11.68,79.47,7.22,0.0677,1.06,0.21
3,17,32.05,14.16,2,27.45,20.39,135.72,17.18,0.1145,0.81,5.83
3,18,39.19,30.82,4,8.63,2.95,31.42,2.52,0.0168,0.55,5.87
3,19,16.26,25.59,3,20.79,24.61,163.60,20.79,0.1951,0.50,0.14
3,20,31.51,15.50,2,25.14,17.43,116.29,15.73,0.1049,1.87,5.60
3,21,44.88,14.03,2,28.90,17.21,114.86,18.09,0.1206,1.35,0.20
3,22,30.95,34.84,4,28.41,6.43,48.61,8.30,0.0553,1.48,0.01
3,23,8.22,42.77,4,17.84,2.33,28.77,5.21,0.0348,0.80,5.93
3,24,15.14,44.84,4,17.34,3.23,32.69,5.07,0.0338,0.80,0.02
3,25,13.90,32.66,3,31.28,8.48,60.20,31.28,0.2936,1.18,5.91
3,26,42.14,28.07,4,7.19,1.42,25.08,2.10,0.0140,0.70,0.65
3,27,22.13,36.64,4,15.87,6.50,48.99,4.64,0.0309,0.91,0.26
3,28,13.06,10.65,0,18.05,13.35,90.02,18.05,1.0000,0.68,0.05
3,29,24.19,42.36,4,14.78,4.64,39.34,4.32,0.0288,1.05,0.02
3,30,27.65,42.80,4,12.04,4.46,38.46,3.52,0.0235,0.90,0.15
3,31,16.89,37.83,4,29.26,4.70,39.63,8.55,0.0570,0.81,5.93
3,32,40.46,45.72,4,14.68,2.45,29.28,4.29,0.0286,1.54,0.87
3,33,45.08,19.60,2,8.99,15.61,104.49,5.63,0.0375,1.69,0.02
3,34,13.74,40.13,4,28.34,3.55,34.13,8.28,0.0552,1.32,0.20
3,35,15.59,33.15,4,25.73,4.79,40.07,7.52,0.0501,0.71,6.19
3,36,20.66,13.42,1,30.42,13.38,90.18,30.42,0.7367,0.70,0.40
3,37,20.66,25.53,4,24.01,11.05,75.62,7.02,0.0468,0.98,5.70
3,38,36.09,10.02,2,33.05,20.45,136.15,20.69,0.1379,1.39,6.14
3,39,28.83,22.13,4,8.29,5.70,44.74,2.42,0.0162,1.80,0.53
3,40,29.82,43.24,4,30.98,4.18,37.12,9.05,0.0604,0.71,0.05
3,41,25.57,42.83,4,30.07,4.52,38.78,8.79,0.0586,1.60,0.22
3,42,44.22,42.27,4,25.23,2.06,27.63,7.37,0.0492,1.65,5.98
3,43,40.32,32.41,4,15.24,2.74,30.49,4.45,0.0297,1.09,0.38
3,44,21.40,16.05,1,10.87,13.17,88.85,10.87,0.2633,1.61,0.78
4,0,22.67,24.98,4,34.87,18.06,120.45,9.72,0.0648,1.05,5.68
4,1,44.66,28.59,4,31.22,0.97,23.40,7.02,0.0468,1.70,5.92
4,2,34.93,34.44,4,17.46,4.81,40.21,4.87,0.0325,1.40,0.18
4,3,38.70,6.91,2,26.17,16.52,110.42,16.38,0.1092,1.40,5.99
4,4,15.56,33.85,4,26.82,4.75,39.89,7.48,0.0498,1.84,0.68
4,5,46.52,26.56,2,13.05,11.95,81.16,8.17,0.0544,1.01,6.00
4,6,23.55,42.75,4,26.24,4.51,38.72,7.32,0.0488,1.77,0.39
4,7,16.28,29.38,3,20.45,12.26,83.10,20.45,0.2565,0.74,5.64
4,8,49.73,17.16,2,27.94,14.37,96.50,17.49,0.1166,1.85,6.07
4,9,40.69,13.43,2,18.04,21.29,141.69,11.29,0.0753,0.77,5.45
4,10,35.48,17.46,2,5.56,27.39,182.00,3.48,0.0232,2.00,5.83
4,11,17.95,35.60,4,10.60,5.56,44.02,2.95,0.0197,0.50,0.54
4,12,37.66,22.19,2,14.21,15.12,101.31,8.90,0.0593,1.28,0.08
4,13,34.23,27.73,4,19.81,5.12,41.76,5.52,0.0368,0.76,5.36
4,14,42.35,43.19,4,23.20,2.31,28.70,6.47,0.0431,1.59,6.13
4,15,44.34,11.96,2,11.17,17.32,115.59,6.99,0.0466,1.63,5.96
4,16,15.15,30.65,3,7.22,10.81,74.12,7.22,0.0905,1.03,0.44
4,17,32.65,13.63,2,27.45,23.08,153.51,17.18,0.1145,0.80,5.56
4,18,39.67,30.69,4,8.63,2.75,30.54,2.41,0.0160,0.50,6.01
4,19,16.74,25.71,3,20.79,20.62,137.22,20.79,0.2607,0.50,0.25
4,20,32.54,13.91,2,25.14,22.94,152.57,15.73,0.1049,1.89,5.29
4,21,46.23,13.86,2,28.90,16.34,109.23,18.09,0.1206,1.36,6.16
4,22,32.37,35.23,4,28.41,5.72,44.87,7.92,0.0528,1.48,0.27
4,23,8.92,42.64,4,17.84,2.45,29.26,4.97,0.0331,0.71,6.11
4,24,15.90,45.01,4,17.34,3.31,33.05,4.83,0.0322,0.78,0.22
4,25,15.03,32.42,3,31.28,8.56,60.65,31.28,0.3923,1.16,6.08
4,26,42.79,28.29,4,7.19,1.31,24.67,2.00,0.0134,0.69,0.33
4,27,22.90,37.11,4,15.87,6.41,48.52,4.42,0.0295,0.91,0.55
4,28,13.63,10.53,0,18.05,13.48,90.84,18.05,1.0000,0.59,6.07
4,29,25.22,42.64,4,14.78,4.58,39.04,4.12,0.0275,1.07,0.26
4,30,28.50,43.14,4,12.04,4.32,37.78,3.36,0.0224,0.92,0.38
4,31,17.52,37.38,4,29.26,4.98,41.05,8.16,0.0544,0.77,5.66
4,32,41.84,46.48,4,14.68,2.23,28.35,4.09,0.0273,1.58,0.50
4,33,46.67,19.67,2,8.99,14.90,99.93,5.63,0.0375,1.59,0.04
4,34,15.09,40.21,4,28.34,3.84,35.50,7.90,0.0527,1.35,0.06
4,35,16.27,32.97,4,25.73,5.18,42.04,7.17,0.0478,0.70,6.03
4,36,21.21,13.89,1,30.42,14.88,99.76,30.42,0.7367,0.72,0.70
4,37,21.56,25.12,4,24.01,13.47,90.77,6.69,0.0446,0.99,5.85
4,38,37.54,10.19,2,33.05,20.76,138.16,20.69,0.1379,1.46,0.12
4,39,30.05,23.40,4,8.29,6.82,50.74,2.31,0.0154,1.76,0.80
4,40,30.55,43.02,4,30.98,4.15,36.97,8.64,0.0576,0.77,6.00
4,41,26.90,43.63,4,30.07,4.29,37.64,8.38,0.0559,1.56,0.54
4,42,45.85,42.04,4,25.23,1.82,26.66,7.03,0.0469,1.64,6.14
4,43,41.28,32.92,4,15.24,2.49,29.44,4.25,0.0283,1.09,0.49
4,44,22.73,16.87,1,10.87,14.71,98.67,10.87,0.2633,1.57,0.55
5,0,23.39,24.12,4,34.87,19.95,132.82,9.61,0.0641,1.12,5.42
5,1,46.00,27.66,2,31.22,11.48,78.26,13.34,0.0890,1.63,5.67
5,2,36.42,34.50,4,17.46,4.20,37.21,4.81,0.0321,1.50,0.04
5,3,40.02,6.28,2,26.17,15.97,106.81,14.92,0.0995,1.47,5.84
5,4,16.43,35.44,4,26.82,4.97,41.01,7.39,0.0493,1.81,1.07
5,5,47.45,26.56,2,13.05,11.91,80.95,7.44,0.0496,0.93,0.00
5,6,24.82,43.94,4,26.24,4.25,37.43,7.23,0.0482,1.74,0.75
5,7,16.99,29.12,3,20.45,11.74,79.85,20.45,0.4221,0.75,5.93
5,8,50.00,16.10,2,27.94,14.42,96.81,15.93,0.1062,1.91,3.73
5,9,41.28,12.92,2,18.04,20.32,135.28,10.29,0.0686,0.78,5.57
5,10,37.18,16.39,2,5.56,28.71,190.78,3.17,0.0211,2.00,5.72
5,11,18.42,35.80,4,10.60,5.70,44.73,2.92,0.0195,0.51,0.39
5,12,38.77,22.67,2,14.21,14.70,98.63,8.10,0.0540,1.20,0.41
5,13,34.45,26.99,4,19.81,4.68,39.54,5.46,0.0364,0.77,5.01
5,14,44.03,43.15,4,23.20,2.07,27.67,6.39,0.0426,1.67,6.26
5,15,45.76,11.12,2,11.17,16.29,108.89,6.37,0.0425,1.65,5.74
5,16,16.16,30.70,3,7.22,10.15,70.07,7.22,0.1489,1.01,0.05
5,17,33.41,13.24,2,27.45,26.09,173.43,15.65,0.1043,0.85,5.81
5,18,40.17,30.67,4,8.63,2.57,29.76,2.38,0.0159,0.50,6.25
5,19,17.24,25.72,3,20.79,17.52,116.93,20.79,0.4290,0.50,0.03
5,20,33.74,12.35,2,25.14,24.13,160.42,14.33,0.0956,1.97,5.37
