step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,34.91,5.49,2,24.60,28.27,187.89,13.98,0.0932,0.55,0.00
0,1,5.35,17.27,1,21.35,14.78,99.11,17.35,0.1157,1.86,0.00
0,2,41.32,13.18,2,32.99,40.64,270.01,18.75,0.1250,1.03,0.00
0,3,35.30,20.06,2,9.92,17.68,117.95,5.64,0.0376,1.30,0.00
0,4,27.51,19.52,2,9.44,13.04,88.02,5.36,0.0358,1.70,0.00
0,5,18.86,25.21,1,7.67,17.16,114.56,6.24,0.0416,1.29,0.00
0,6,26.42,7.42,2,12.57,19.72,131.33,7.14,0.0476,1.58,0.00
0,7,39.59,5.21,2,8.63,31.78,211.18,4.91,0.0327,1.83,0.00
0,8,14.48,6.49,2,26.50,13.46,90.71,15.06,0.1004,0.51,0.00
0,9,43.88,44.33,0,23.77,17.62,117.57,23.77,1.0000,1.98,0.00
0,10,39.01,33.01,1,11.50,17.32,115.59,9.35,0.0623,1.60,0.00
0,11,16.79,7.73,2,16.07,14.05,94.49,9.13,0.0609,1.79,0.00
0,12,6.83,6.91,2,29.89,11.32,77.24,16.99,0.1133,1.63,0.00
0,13,17.83,43.73,1,9.54,18.63,124.16,7.76,0.0517,1.24,0.00
0,14,26.19,38.90,1,23.67,23.67,157.38,19.24,0.1282,0.64,0.00
0,15,33.78,18.71,2,28.24,18.80,125.28,16.05,0.1070,1.83,0.00
0,16,9.92,20.95,1,24.62,15.55,104.10,20.01,0.1334,1.12,0.00
0,17,25.12,26.94,1,26.85,18.40,122.67,21.82,0.1455,1.33,0.00
0,18,6.88,26.62,1,13.68,16.36,109.32,11.11,0.0741,1.55,0.00
0,19,33.96,6.37,2,12.59,27.78,184.65,7.15,0.0477,1.63,0.00
0,20,38.11,23.01,2,12.18,13.86,93.25,6.92,0.0461,0.59,0.00
0,21,21.87,43.40,1,15.11,19.55,130.24,12.28,0.0819,1.53,0.00
0,22,42.70,25.09,2,9.62,11.86,80.61,5.47,0.0365,1.71,0.00
0,23,42.42,8.28,2,30.70,36.96,245.55,17.45,0.1163,1.28,0.00
0,24,14.64,23.95,1,23.34,16.48,110.13,18.97,0.1265,1.24,0.00
0,25,33.96,35.60,1,7.23,24.09,160.13,5.88,0.0392,1.91,0.00
1,0,35.45,5.37,2,24.60,28.78,191.27,17.16,0.1144,0.55,6.07
1,1,7.15,17.06,1,21.35,14.74,98.88,13.71,0.0914,1.82,6.17
1,2,42.39,13.54,2,32.99,36.29,241.12,23.02,0.1535,1.13,0.33
1,3,36.53,20.21,2,9.92,18.22,121.46,6.92,0.0462,1.24,0.12
1,4,29.16,20.01,1,9.44,12.44,84.27,6.06,0.0404,1.73,0.29
1,5,20.13,24.76,1,7.67,17.06,113.93,4.93,0.0329,1.35,5.94
1,6,28.00,6.98,2,12.57,21.13,140.61,8.77,0.0585,1.63,6.02
1,7,41.39,5.61,2,8.63,32.33,214.79,6.02,0.0402,1.85,0.22
1,8,14.98,6.47,2,26.50,13.64,91.84,18.49,0.1233,0.50,6.24
1,9,45.85,44.12,0,23.77,16.36,109.33,23.77,1.0000,1.97,6.18
1,10,40.52,33.42,1,11.50,16.27,108.74,7.39,0.0492,1.56,0.26
1,11,18.62,7.94,2,16.07,14.78,99.16,11.21,0.0747,1.84,0.12
1,12,8.41,6.95,1,29.89,12.85,86.82,19.20,0.1280,1.58,0.03
1,13,19.07,43.23,1,9.54,18.97,126.42,6.13,0.0409,1.34,5.90
1,14,26.71,39.05,1,23.67,24.22,161.02,15.20,0.1014,0.55,0.28
1,15,35.69,18.75,2,28.24,20.39,135.73,19.70,0.1314,1.91,0.02
1,16,11.01,20.69,1,24.62,15.52,103.88,15.82,0.1054,1.12,6.05
1,17,26.37,26.58,1,26.85,18.23,121.57,17.25,0.1150,1.30,6.00
1,18,8.33,26.77,1,13.68,16.52,110.39,8.78,0.0586,1.45,0.11
1,19,35.49,5.92,2,12.59,29.41,195.41,8.78,0.0585,1.60,5.99
1,20,38.62,23.14,2,12.18,13.83,93.06,8.49,0.0566,0.52,0.25
1,21,23.21,43.93,1,15.11,19.65,130.83,9.71,0.0647,1.44,0.38
1,22,44.48,24.85,1,9.62,12.48,84.50,6.18,0.0412,1.80,6.15
1,23,43.70,8.10,2,30.70,33.99,225.85,21.42,0.1428,1.29,6.14
1,24,15.91,23.65,1,23.34,16.46,110.00,14.99,0.1000,1.30,6.05
1,25,35.88,35.34,1,7.23,20.64,137.39,4.65,0.0310,1.95,6.15
2,0,35.94,5.11,2,24.60,29.03,192.89,16.63,0.1109,0.55,5.79
2,1,9.03,16.81,1,21.35,14.66,98.38,14.13,0.0942,1.89,6.15
2,2,43.40,14.18,2,32.99,32.32,214.74,22.30,0.1487,1.19,0.57
2,3,37.72,20.17,2,9.92,18.96,126.36,6.71,0.0447,1.19,6.25
2,4,30.83,20.59,2,9.44,13.74,92.51,6.38,0.0425,1.76,0.34
2,5,21.50,24.61,1,7.67,17.05,113.86,5.08,0.0339,1.38,6.18
2,6,29.52,6.47,2,12.57,22.58,150.18,8.50,0.0566,1.60,5.96
2,7,43.23,5.42,2,8.63,30.73,204.19,5.84,0.0389,1.85,6.18
2,8,15.56,6.47,2,26.50,13.85,93.17,17.92,0.1194,0.58,6.28
2,9,47.76,43.74,0,23.77,15.46,103.51,23.77,1.0000,1.95,6.09
2,10,41.74,34.32,1,11.50,15.33,102.70,7.61,0.0507,1.52,0.64
2,11,20.43,8.50,2,16.07,15.53,103.98,10.86,0.0724,1.90,0.30
2,12,10.00,7.08,1,29.89,12.68,85.76,19.79,0.1319,1.60,0.08
2,13,20.36,43.21,1,9.54,19.26,128.28,6.32,0.0421,1.29,6.27
2,14,27.25,39.31,1,23.67,24.82,165.00,15.67,0.1044,0.59,0.46
2,15,37.68,18.85,2,28.24,21.66,144.11,19.09,0.1273,1.99,0.05
2,16,12.08,20.24,1,24.62,15.42,103.24,16.30,0.1086,1.16,5.88
2,17,27.73,26.69,1,26.85,18.29,121.93,17.77,0.1185,1.36,0.08
2,18,9.71,27.26,1,13.68,16.74,111.83,9.05,0.0603,1.47,0.34
2,19,37.01,5.36,2,12.59,30.43,202.17,8.51,0.0567,1.62,5.93
2,20,39.03,23.43,1,12.18,12.21,82.82,8.06,0.0537,0.50,0.61
2,21,24.56,44.49,1,15.11,19.60,130.52,10.00,0.0667,1.47,0.39
2,22,46.13,23.99,2,9.62,13.82,93.02,6.50,0.0434,1.86,5.80
2,23,45.01,7.75,2,30.70,31.25,207.63,20.76,0.1384,1.35,6.02
2,24,17.19,23.68,1,23.34,16.53,110.44,15.45,0.1030,1.29,0.03
2,25,37.84,35.44,1,7.23,17.79,118.70,4.79,0.0319,1.96,0.05
3,0,36.49,4.85,2,24.60,29.26,194.40,16.63,0.1109,0.62,5.84
3,1,11.00,17.03,1,21.35,14.65,98.28,14.13,0.0942,1.98,0.11
3,2,44.53,14.78,2,32.99,29.11,193.44,22.30,0.1487,1.29,0.49
3,3,38.71,19.72,2,9.92,20.33,135.36,6.71,0.0447,1.09,5.86
3,4,32.51,21.23,2,9.44,13.87,93.33,6.38,0.0425,1.80,0.36
3,5,22.79,24.24,1,7.67,16.88,112.74,5.08,0.0339,1.35,6.00
3,6,31.06,6.08,2,12.57,24.13,160.44,8.50,0.0566,1.59,6.04
3,7,45.04,5.26,2,8.63,28.84,191.66,5.84,0.0389,1.81,6.20
3,8,16.17,6.59,2,26.50,14.05,94.49,17.92,0.1194,0.63,0.19
3,9,49.56,43.13,0,23.77,14.79,99.18,23.77,1.0000,1.90,5.95
3,10,42.83,35.43,1,11.50,14.42,96.81,7.61,0.0507,1.55,0.80
3,11,22.31,8.70,2,16.07,16.53,110.47,10.86,0.0724,1.89,0.11
3,12,11.55,7.21,1,29.89,12.48,84.49,19.79,0.1319,1.56,0.08
3,13,21.50,42.75,1,9.54,19.68,131.09,6.32,0.0421,1.23,5.90
3,14,27.78,39.47,1,23.67,25.54,169.77,15.67,0.1044,0.55,0.29
3,15,39.58,19.36,2,28.24,21.40,142.40,19.09,0.1273,1.97,0.26
3,16,12.98,19.64,1,24.62,15.25,102.20,16.30,0.1086,1.08,5.70
3,17,29.09,26.83,1,26.85,18.31,122.06,17.77,0.1185,1.37,0.10
3,18,11.04,27.93,1,13.68,17.00,113.53,9.05,0.0603,1.48,0.46
3,19,38.21,4.30,2,12.59,29.76,197.74,8.51,0.0567,1.61,5.56
3,20,39.50,23.60,1,12.18,12.27,83.21,8.06,0.0537,0.50,0.34
3,21,25.74,45.49,1,15.11,19.00,126.58,10.00,0.0667,1.55,0.70
3,22,47.63,22.92,2,9.62,15.07,101.03,6.50,0.0434,1.84,5.66
3,23,46.18,7.19,2,30.70,29.08,193.23,20.76,0.1384,1.30,5.84
3,24,18.44,23.99,1,23.34,16.69,111.48,15.45,0.1030,1.28,0.24
3,25,39.63,36.00,1,7.23,15.61,104.46,4.79,0.0319,1.88,0.31
4,0,37.03,4.51,2,24.60,29.28,194.58,16.63,0.1109,0.63,5.72
4,1,12.96,16.99,1,21.35,14.53,97.56,14.13,0.0942,1.96,6.26
4,2,45.51,15.47,2,32.99,26.60,176.78,22.30,0.1487,1.20,0.61
4,3,39.57,19.10,2,9.92,21.96,146.12,6.71,0.0447,1.06,5.65
4,4,34.23,21.23,2,9.44,14.96,100.28,6.38,0.0425,1.71,6.28
4,5,23.92,23.63,1,7.67,16.51,110.32,5.08,0.0339,1.28,5.79
4,6,32.64,5.81,2,12.57,25.81,171.52,8.50,0.0566,1.60,6.11
4,7,46.70,5.70,2,8.63,27.50,182.73,5.84,0.0389,1.72,0.26
4,8,16.76,6.84,2,26.50,14.23,95.64,17.92,0.1194,0.64,0.41
4,9,50.00,42.43,0,23.77,14.56,97.73,23.77,1.0000,1.82,3.53
