step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,32.43,38.64,4,21.89,7.20,52.86,21.89,0.1966,1.16,0.00
0,1,12.53,41.63,3,18.81,2.30,28.62,18.81,0.1675,1.54,0.00
0,2,13.68,22.96,3,24.73,13.17,88.89,24.73,0.2203,1.51,0.00
0,3,29.14,14.14,1,9.14,11.58,78.86,9.14,0.1570,1.99,0.00
0,4,12.18,33.01,3,7.21,6.47,48.86,7.21,0.0642,1.08,0.00
0,5,44.23,35.42,4,21.66,4.34,37.89,21.66,0.1945,1.39,0.00
0,6,27.70,9.33,1,12.27,10.54,72.45,12.27,0.2107,0.71,0.00
0,7,24.86,9.99,1,8.53,12.79,86.45,8.53,0.1465,0.61,0.00
0,8,7.72,20.46,3,7.13,-1.55,15.32,7.13,0.0635,1.30,0.00
0,9,23.63,19.23,1,28.27,2.46,29.32,28.27,0.4857,1.89,0.00
0,10,6.08,10.94,0,23.98,8.19,58.48,23.98,0.2246,1.29,0.00
0,11,7.20,43.54,3,34.01,1.61,25.85,25.85,0.2303,1.85,0.00
0,12,19.88,36.27,3,31.67,2.28,28.54,28.54,0.2543,0.76,0.00
0,13,27.35,38.01,4,14.22,8.38,59.56,14.22,0.1277,1.04,0.00
0,14,40.55,8.12,2,28.83,14.77,99.06,28.83,0.4941,1.98,0.00
0,15,11.86,5.80,0,8.34,9.38,65.48,8.34,0.0781,0.72,0.00
0,16,6.92,15.47,0,33.57,7.29,53.38,33.57,0.3143,1.80,0.00
0,17,22.21,40.07,4,17.11,7.52,54.68,17.11,0.1537,1.78,0.00
0,18,6.81,19.05,0,31.71,3.19,32.50,31.71,0.2969,1.50,0.00
0,19,23.91,34.76,4,19.66,10.18,70.26,19.66,0.1765,0.72,0.00
0,20,36.45,32.85,4,16.82,6.64,49.77,16.82,0.1510,1.37,0.00
0,21,12.93,11.87,0,9.21,17.31,115.53,9.21,0.0862,1.71,0.00
0,22,35.84,10.27,2,7.04,18.53,123.51,7.04,0.1206,1.57,0.00
0,23,35.02,14.23,2,22.49,39.98,265.66,22.49,0.3853,1.89,0.00
